space,train_dataset,train_split,eval_dataset,eval_split,train_n_vectors,eval_n_vectors,distance_metric,flow_normalized,mean_nn_eval_to_train_k1,median_nn_eval_to_train_k1,p90_nn_eval_to_train_k1,p95_nn_eval_to_train_k1,mean_nn_train_to_eval_k1,median_nn_train_to_eval_k1,p90_nn_train_to_eval_k1,p95_nn_train_to_eval_k1,eval_covered_by_train_eps0p5px,train_covered_by_eval_eps0p5px,eval_covered_by_train_eps0p75px,train_covered_by_eval_eps0p75px,eval_covered_by_train_eps1px,train_covered_by_eval_eps1px,eval_covered_by_train_eps1p5px,train_covered_by_eval_eps1p5px,eval_covered_by_train_eps2px,train_covered_by_eval_eps2px,eval_covered_by_train_eps3px,train_covered_by_eval_eps3px,eval_covered_by_train_eps4px,train_covered_by_eval_eps4px,eval_covered_by_train_eps6px,train_covered_by_eval_eps6px,eval_covered_by_train_eps8px,train_covered_by_eval_eps8px,eval_covered_by_train_eps12px,train_covered_by_eval_eps12px,eval_covered_by_train_eps16px,train_covered_by_eval_eps16px,eval_covered_by_train_eps24px,train_covered_by_eval_eps24px,eval_covered_by_train_eps32px,train_covered_by_eval_eps32px,eval_covered_by_train_eps48px,train_covered_by_eval_eps48px,eval_covered_by_train_eps64px,train_covered_by_eval_eps64px
flow,spair_synthetic_70_30,train,middlebury,val,16000000,98304,sqL2,True,1.0747486385298544e-06,4.831873638977413e-07,2.8032819272993945e-06,3.5348698816051167e-06,0.1340421438217163,0.05229530110955238,0.34366053342819214,0.5295777916908264,0.9641927083333334,0.0027161875,0.988250732421875,0.0027189375,1.0,0.008218625,1.0,0.0084401875,1.0,0.013978625,1.0,0.0201210625,1.0,0.0266841875,1.0,0.040443875,1.0,0.0552295625,1.0,0.0871591875,1.0,0.12155725,1.0,0.1946874375,1.0,0.269887375,1.0,0.41472675,1.0,0.5427216875
flow,pointodyssey_synthetic_30_70,train,flyingthings,test,16000000,14319616,sqL2,True,0.0001620409166207537,2.8555051656553587e-08,8.558085653476155e-07,2.151431999664055e-06,3.5290671803522855e-05,1.4315037155654409e-08,9.320748404206824e-07,3.318083827252849e-06,0.9798920585579949,0.95400875,0.9970213586733052,0.97190325,0.9982993957379863,0.980395125,0.9986484274438644,0.98849325,0.9987888641706594,0.992174375,0.9989249711724113,0.9955643125,0.999003255394558,0.9969845,0.9991109398464316,0.9981089375,0.9991762348934496,0.9985671875,0.9992654830967534,0.9989785625,0.9993342000232408,0.9992230625,0.9994323870137299,0.9995355,0.9995046654882366,0.9996764375,0.9996119309344608,0.999794625,0.9996652144861985,0.999859125
flow,pointodyssey_synthetic_30_70,train,kitti2015,val,16000000,408402,sqL2,True,1.840230510197216e-07,1.9092667002951202e-08,3.6414090516245793e-07,9.337365355577274e-07,0.023016585037112236,2.195308525188011e-06,0.045043662562966234,0.11764916032552719,0.9934721181580893,0.5285749375,0.9995837434684453,0.5659573125,0.9999853085930039,0.5879268125,1.0,0.6128928125,1.0,0.630632875,1.0,0.654139125,1.0,0.6709309375,1.0,0.6963909375,1.0,0.715993,1.0,0.7469376875,1.0,0.7714675625,1.0,0.8103849375,1.0,0.8410661875,1.0,0.8861836875,1.0,0.9180549375
flow,pointodyssey_synthetic_30_70,train,kitti2012,val,16000000,397312,sqL2,True,8.17405378938929e-08,1.7455853651426878e-08,1.4722323982141464e-07,2.8924994239787274e-07,0.030480895191431046,3.231052323826589e-05,0.07189550995826721,0.15901805460453033,0.9987138571198454,0.428404625,0.9999194587628866,0.455552125,1.0,0.4754435625,1.0,0.50205875,1.0,0.52152625,1.0,0.549637,1.0,0.5702806875,1.0,0.603360625,1.0,0.6283576875,1.0,0.667219375,1.0,0.697249125,1.0,0.7460475,1.0,0.7851706875,1.0,0.8468334375,1.0,0.890076875
flow,pointodyssey_synthetic_30_70,train,spair,test,16000000,88328,sqL2,True,0.000376592535758391,2.039784249063814e-06,9.748043703439182e-06,5.3437060159921915e-05,1.4402648048417177e-05,4.059635102748871e-06,1.722155138850212e-05,2.6226043701171875e-05,0.7308101621229961,0.4792591875,0.8925029435739517,0.7424724375,0.92019518159587,0.878026,0.9417398786341817,0.9669205625,0.9521669232859342,0.984885625,0.961529752739788,0.994194125,0.9673602934516801,0.996859,0.9746852640159406,0.9985471875,0.9790326963137397,0.9991466875,0.9840933792228965,0.999598375,0.9875350964586541,0.9997519375,0.9919617788243819,0.999841125,0.9943053165474142,0.9999015,0.9970790689249163,0.9999765625,0.9986640702834888,0.999992375
flow,pointodyssey_synthetic_30_70,train,pfpascal,test,16000000,2414,sqL2,True,1.2571365459734807e-06,5.149717026142753e-07,3.5564367180995763e-06,4.606371362569916e-06,0.0034432883840054274,4.757195711135864e-05,0.0008030533790588379,0.0030782222747802734,0.9179784589892295,0.0784535625,0.9942004971002486,0.161138,0.9991714995857498,0.250368875,0.9995857497928748,0.4219998125,1.0,0.5579915625,1.0,0.7229423125,1.0,0.8017010625,1.0,0.8763258125,1.0,0.910254125,1.0,0.940747125,1.0,0.955592,1.0,0.9699845625,1.0,0.9772626875,1.0,0.9849310625,1.0,0.9892974375
flow,pointodyssey_synthetic_30_70,train,pfwillow,test,16000000,9000,sqL2,True,1.945783878909424e-06,5.72650378671824e-07,3.8304805457300976e-06,4.898319025414818e-06,0.002258025575429201,1.605600118637085e-05,0.00023177266120910645,0.0008928775787353516,0.899,0.1742225,0.9876666666666667,0.3227844375,0.9934444444444445,0.481452875,0.997,0.67785075,0.998,0.774602625,0.9988888888888889,0.8642049375,0.9991111111111111,0.9027831875,0.9995555555555555,0.936786,1.0,0.9519558125,1.0,0.9668908125,1.0,0.9739675,1.0,0.981558,1.0,0.9853794375,1.0,0.9899530625,1.0,0.992594375
flow,pointodyssey_synthetic_30_70,train,pointodyssey,test,16000000,16000000,sqL2,True,6.681742092951026e-08,0.0,1.8707879689827678e-08,1.8643626162881106e-07,0.003812842071056366,0.0,1.3709473023482133e-05,0.00037789344787597656,0.9961528125,0.8510758125,0.9998328125,0.886976125,0.999994125,0.903148125,1.0,0.921073125,1.0,0.93023,1.0,0.9403210625,1.0,0.946121125,1.0,0.95295775,1.0,0.9569491875,1.0,0.962389375,1.0,0.966502875,1.0,0.9722869375,1.0,0.9767355625,1.0,0.9833358125,1.0,0.9877204375
flow,pointodyssey_synthetic_30_70,train,tss,val,16000000,819200,sqL2,True,0.00010959780775010586,2.9696261094613874e-07,3.6477722233030355e-06,5.993648369440049e-06,0.002776335459202528,1.3605216508949525e-07,1.0314243809261825e-05,0.00014959042891860008,0.90733154296875,0.8587231875,0.96274658203125,0.893723625,0.9705712890625,0.9119050625,0.976446533203125,0.9307955625,0.97977783203125,0.9402455,0.9834619140625,0.949255875,0.98592529296875,0.9535009375,0.989710693359375,0.9578751875,0.99192626953125,0.9606644375,0.994549560546875,0.9649995,0.996099853515625,0.968591375,0.9978955078125,0.974479375,0.998626708984375,0.9793354375,0.999268798828125,0.9861250625,0.9996240234375,0.99036925
flow,pointodyssey_synthetic_30_70,train,middlebury,val,16000000,98304,sqL2,True,1.0908980385693212e-07,1.3602011961211247e-08,2.109510020886773e-07,4.722221888187016e-07,0.10129296779632568,0.0244140625,0.27742800116539,0.4497711658477783,0.998779296875,0.0031605625,0.9998881022135416,0.0036834375,1.0,0.008585125,1.0,0.0101329375,1.0,0.0161915625,1.0,0.02516125,1.0,0.0358875625,1.0,0.07366525,1.0,0.2035498125,1.0,0.26409025,1.0,0.3052708125,1.0,0.376301625,1.0,0.4414915,1.0,0.5570001875,1.0,0.6553478125
flow,pointodyssey_synthetic_50_50,train,flyingthings,test,16000000,14319616,sqL2,True,0.000168972386745736,1.9557143460247062e-08,4.6453260438283905e-07,1.4665496053112292e-06,2.9204726160969585e-05,3.432501172184743e-09,5.159680540600675e-07,1.9922019873774843e-06,0.9855803395845252,0.96565025,0.9971597003718535,0.9788495625,0.9980547662730621,0.985156625,0.9984176949996425,0.991196875,0.9985788725060784,0.994003,0.9987436115605335,0.9965805,0.9988409605397239,0.997636875,0.9989876125169836,0.998533125,0.9990793747541834,0.9989016875,0.9991936236278962,0.999258625,0.9992696033189716,0.999439125,0.9993819666672625,0.999632875,0.9994529182905464,0.999734625,0.9995858827499285,0.999822875,0.999638677461742,0.9998884375
flow,pointodyssey_synthetic_50_50,train,kitti2015,val,16000000,408402,sqL2,True,1.0599291044854908e-07,1.3936088727461993e-08,1.8707718822952313e-07,4.2972130529505904e-07,0.01754802092909813,2.728286290221149e-07,0.02547917142510414,0.0831579715013504,0.9976958976694531,0.630084625,0.9998726744727009,0.6599440625,1.0,0.6775055,1.0,0.6977883125,1.0,0.7122640625,1.0,0.73198525,1.0,0.746009,1.0,0.7670389375,1.0,0.78283125,1.0,0.8073928125,1.0,0.8264174375,1.0,0.85615775,1.0,0.8790525625,1.0,0.9137906875,1.0,0.938276
flow,pointodyssey_synthetic_50_50,train,kitti2012,val,16000000,397312,sqL2,True,4.547581511360477e-08,1.265173033004885e-08,8.786147560613246e-08,1.6103934754596576e-07,0.023151138797402382,8.816244303488929e-07,0.0466323159635067,0.11806333065032959,0.9996728012242269,0.5453790625,0.999987415431701,0.5683134375,1.0,0.58490575,1.0,0.6071559375,1.0,0.6233493125,1.0,0.646975625,1.0,0.664317625,1.0,0.6921514375,1.0,0.7130866875,1.0,0.74479925,1.0,0.7688590625,1.0,0.807472125,1.0,0.8372773125,1.0,0.8834176875,1.0,0.9167414375
flow,pointodyssey_synthetic_50_50,train,spair,test,16000000,88328,sqL2,True,0.0006268582656048238,1.868716935859993e-06,1.290364316446358e-05,9.815516277740211e-05,1.7240050510736182e-05,3.723427653312683e-06,1.523713581264019e-05,2.256035804748535e-05,0.7330178425867222,0.514995375,0.8785209673036862,0.7800278125,0.9069490988135133,0.9002729375,0.9313354768589802,0.97513325,0.942815415270356,0.988579,0.9543859251879359,0.9954880625,0.9608051806901549,0.9975005625,0.9683339371433747,0.9987904375,0.9727492980708269,0.9992391875,0.9785119101530658,0.999560625,0.9821460918395073,0.9996839375,0.9869916674214292,0.99977625,0.9901843130151254,0.9998194375,0.9946676025722307,0.999916375,0.9974753192645593,0.999960125
flow,pointodyssey_synthetic_50_50,train,pfpascal,test,16000000,2414,sqL2,True,1.0128111398444162e-06,3.1659720889365417e-07,2.96775572223851e-06,3.888968899445899e-06,0.0027037907857447863,3.383122384548187e-05,0.0004830986261367687,0.0017390251159667969,0.9444904722452361,0.1048156875,0.995857497928749,0.2092249375,0.9983429991714996,0.3145230625,0.9987572493786246,0.5031276875,1.0,0.6403464375,1.0,0.78790225,1.0,0.85034275,1.0,0.907081625,1.0,0.9325758125,1.0,0.955342125,1.0,0.9663915,1.0,0.9771899375,1.0,0.9826669375,1.0,0.988286125,1.0,0.9914338125
flow,pointodyssey_synthetic_50_50,train,pfwillow,test,16000000,9000,sqL2,True,2.447325641696807e-06,3.1895288543637434e-07,3.449734094829182e-06,4.526972838903018e-06,0.0018538139993324876,1.2665987014770508e-05,0.00014069676399230957,0.0004747062921524048,0.9196666666666666,0.204294,0.9891111111111112,0.3734206875,0.9928888888888889,0.5574961875,0.9958888888888889,0.753206125,0.9967777777777778,0.8292564375,0.9975555555555555,0.8985340625,0.9981111111111111,0.9281653125,0.9993333333333333,0.9536060625,0.9997777777777778,0.9646696875,1.0,0.9756075,1.0,0.9806891875,1.0,0.98600425,1.0,0.98876,1.0,0.992125375,1.0,0.994144
flow,pointodyssey_synthetic_50_50,train,pointodyssey,test,16000000,16000000,sqL2,True,4.4038653612687995e-08,0.0,4.238423834124205e-09,6.781476713513257e-08,0.0030476420652121305,0.0,4.76837158203125e-06,7.05718994140625e-05,0.99764,0.887826125,0.9999214375,0.91516275,0.9999976875,0.927431625,1.0,0.9412043125,1.0,0.948202,1.0,0.955844625,1.0,0.9601080625,1.0,0.965117875,1.0,0.9680955625,1.0,0.9720786875,1.0,0.97503025,1.0,0.97916025,1.0,0.9824478125,1.0,0.9870920625,1.0,0.9902738125
flow,pointodyssey_synthetic_50_50,train,tss,val,16000000,819200,sqL2,True,0.0002576444239821285,1.661899347027429e-07,3.1664323387303733e-06,5.75403091715997e-06,0.002290241653099656,8.46673913201812e-08,4.388552497402998e-06,3.6760511102328876e-05,0.921630859375,0.8945199375,0.961153564453125,0.921243375,0.96806396484375,0.9349436875,0.974752197265625,0.94905725,0.97859375,0.956122,0.9834375,0.9629338125,0.986343994140625,0.966191875,0.989425048828125,0.96956125,0.990863037109375,0.97164125,0.992349853515625,0.97484425,0.99322509765625,0.977447125,0.9947314453125,0.981636,0.9960205078125,0.984931875,0.99784423828125,0.9896519375,0.9990087890625,0.9925055
flow,pointodyssey_synthetic_50_50,train,middlebury,val,16000000,98304,sqL2,True,1.1352688744636907e-07,1.1597686366826565e-08,1.7060825427961374e-07,3.383727005257233e-07,0.07755621522665024,0.0080718994140625,0.2138020396232605,0.3689335584640503,0.9964396158854166,0.0033140625,0.9991455078125,0.0042050625,1.0,0.008434125,1.0,0.0109870625,1.0,0.01692,1.0,0.0273056875,1.0,0.0403376875,1.0,0.094689875,1.0,0.3105088125,1.0,0.39176125,1.0,0.438352375,1.0,0.5082921875,1.0,0.5643680625,1.0,0.659038,1.0,0.736209
flow,pointodyssey_synthetic_70_30,train,flyingthings,test,16000000,14319616,sqL2,True,0.0002841768437065184,1.567036456151527e-08,3.188811348309173e-07,1.119459170695336e-06,1.2521743883553427e-05,4.2075329331758837e-10,2.0446984194677498e-07,8.820488801575266e-07,0.9879093126519594,0.977439,0.996974499874857,0.9861588125,0.997744143418371,0.990334,0.9981521850865275,0.9942905625,0.9983214633688501,0.996089625,0.9984854342462814,0.9977225625,0.9985674196849972,0.9983813125,0.9986659558468607,0.9989055625,0.998734183933424,0.999131,0.9988336977751359,0.999406875,0.998914775368278,0.9995913125,0.9990291639105406,0.9997920625,0.999126582724006,0.999881,0.9992786817747068,0.999944375,0.9993845505354334,0.999968625
flow,pointodyssey_synthetic_70_30,train,kitti2015,val,16000000,408402,sqL2,True,8.604955326063646e-08,1.1541876787646288e-08,1.3769795259577222e-07,3.0941828015329463e-07,0.011463610455393791,2.3072150412417614e-08,0.007117941044270992,0.04465677589178085,0.9981219484723385,0.74026,0.9999289915328524,0.7619061875,0.9999975514321673,0.774442,1.0,0.789286125,1.0,0.7998828125,1.0,0.81501725,1.0,0.825827,1.0,0.8417979375,1.0,0.85358575,1.0,0.8715498125,1.0,0.885011375,1.0,0.905354375,1.0,0.9206579375,1.0,0.9433825625,1.0,0.9592919375
flow,pointodyssey_synthetic_70_30,train,kitti2012,val,16000000,397312,sqL2,True,3.4536391524397914e-08,1.0298260022523209e-08,6.385971289546436e-08,1.1181223271705674e-07,0.015151810832321644,1.969493013120882e-08,0.019063344225287437,0.0705743059515953,0.999657699742268,0.6743855,0.9999924492590206,0.69175125,1.0,0.7041938125,1.0,0.720970375,1.0,0.7331394375,1.0,0.7512636875,1.0,0.764776,1.0,0.786116125,1.0,0.802252125,1.0,0.826545625,1.0,0.8444525625,1.0,0.872111875,1.0,0.8924335,1.0,0.9240451875,1.0,0.945733375
flow,pointodyssey_synthetic_70_30,train,spair,test,16000000,88328,sqL2,True,0.0007715533720329404,1.7092569351007114e-06,1.7401842887920798e-05,0.0002463387354509902,8.611079465481453e-06,3.3598043955862522e-06,1.3105571269989014e-05,1.9004568457603455e-05,0.7313422697219455,0.55484475,0.8635993116565529,0.820673125,0.8940313377411466,0.923619,0.9209763608368807,0.9839911875,0.9323317634272258,0.99279775,0.9433588443075809,0.9973251875,0.9498347070011774,0.99858875,0.9578502853002445,0.9993806875,0.963578933067657,0.999658,0.9711982610270808,0.999843375,0.9762249796214111,0.999897375,0.9833688071732632,0.9999415,0.9882370256317362,0.999963125,0.9940222805905262,0.9999883125,0.996920568789059,0.9999948125
flow,pointodyssey_synthetic_70_30,train,pfpascal,test,16000000,2414,sqL2,True,9.076566129806451e-07,2.0971005199044157e-07,2.6983483849107885e-06,3.749551513010374e-06,0.0016402126057073474,2.452172338962555e-05,0.0002313554286956787,0.0007533133029937744,0.9523612261806131,0.13223525,0.9966859983429992,0.261694125,0.9987572493786246,0.384484375,0.9991714995857498,0.5955513125,0.9995857497928748,0.73353475,1.0,0.859247375,1.0,0.9032766875,1.0,0.9402359375,1.0,0.9566441875,1.0,0.9712860625,1.0,0.978547875,1.0,0.98566225,1.0,0.9891005625,1.0,0.99258975,1.0,0.9947668125
flow,pointodyssey_synthetic_70_30,train,pfwillow,test,16000000,9000,sqL2,True,3.769065870073973e-06,2.406183341463475e-07,3.1986991189114646e-06,4.377032132651944e-06,0.0010489921551197767,1.107989919546526e-05,7.078051567077637e-05,0.00021216273307800293,0.9305555555555556,0.235708875,0.9853333333333333,0.42909225,0.9912222222222222,0.6418221875,0.9946666666666667,0.8361051875,0.9966666666666667,0.889436,0.9982222222222222,0.934947125,0.9982222222222222,0.9538124375,0.9991111111111111,0.97002625,0.9993333333333333,0.977278625,0.9995555555555555,0.9843854375,0.9997777777777778,0.9877126875,1.0,0.991135625,1.0,0.99294675,1.0,0.99536075,1.0,0.996669625
flow,pointodyssey_synthetic_70_30,train,pointodyssey,test,16000000,16000000,sqL2,True,3.446839969001303e-08,0.0,1.4901843647940893e-10,4.9656975420475646e-08,0.0018865505699068308,0.0,1.2993031077712658e-06,1.239776611328125e-05,0.998173625,0.9277064375,0.9999504375,0.9451845625,0.9999986875,0.95298675,1.0,0.96170675,1.0,0.9661255,1.0,0.9710155,1.0,0.97377675,1.0,0.9770658125,1.0,0.979020375,1.0,0.981622125,1.0,0.983618625,1.0,0.9863439375,1.0,0.988443375,1.0,0.991627,1.0,0.9938290625
flow,pointodyssey_synthetic_70_30,train,tss,val,16000000,819200,sqL2,True,0.00015485324547626078,1.1655460951942587e-07,2.8021261414323808e-06,5.4440153235191114e-06,0.001158823841251433,5.503256517158661e-08,1.3836763628205517e-06,8.71872362040449e-06,0.92918212890625,0.9326123125,0.9610205078125,0.949728,0.967891845703125,0.9582750625,0.97432373046875,0.9670815,0.977191162109375,0.9714696875,0.98044921875,0.97566275,0.9825146484375,0.9776801875,0.9855810546875,0.979804375,0.987965087890625,0.981110375,0.99163330078125,0.9831289375,0.99377685546875,0.9848183125,0.996077880859375,0.987619625,0.997628173828125,0.98995875,0.9989306640625,0.9931205,0.999512939453125,0.995206125
flow,pointodyssey_synthetic_70_30,train,middlebury,val,16000000,98304,sqL2,True,6.243745787060107e-08,9.249071730721425e-09,1.0323294219460877e-07,2.293875304815169e-07,0.051315706223249435,0.001619382994249463,0.1369103491306305,0.27201247215270996,0.9997660319010416,0.00410875,1.0,0.0056505,1.0,0.00936225,1.0,0.013093875,1.0,0.0191009375,1.0,0.0316525625,1.0,0.047733625,1.0,0.1208123125,1.0,0.428128625,1.0,0.5315019375,1.0,0.5850285625,1.0,0.6529061875,1.0,0.7015995,1.0,0.7745995,1.0,0.828708875
flow,flyingthings_synthetic_30_70,train,flyingthings,test,16000000,14319616,sqL2,True,8.754788723308593e-05,2.631654894003077e-09,1.3441838575545262e-07,4.381822833465776e-07,3.8055026379879564e-05,1.584399456078245e-08,9.304779950980446e-07,3.3695425827318104e-06,0.9942251943068865,0.953498,0.9979378636969036,0.971205375,0.9983405281258939,0.979789375,0.998627966001323,0.9880975,0.9987636539974256,0.991974625,0.9989095377976616,0.995546,0.9989903360537042,0.997029625,0.9990956461402317,0.9981798125,0.9991649915751931,0.9986939375,0.9992659021024027,0.9991624375,0.9993543821286828,0.9993665,0.9994791759779034,0.999622875,0.9995700303695295,0.9997243125,0.9996777846556779,0.999806,0.9997382611377288,0.999866375
flow,flyingthings_synthetic_30_70,train,kitti2015,val,16000000,408402,sqL2,True,3.14673300749746e-08,1.86349513597861e-09,5.999446557325429e-08,1.3398626919069985e-07,0.023936571553349495,3.8192010833881795e-06,0.04441554471850395,0.11929704993963242,0.9997649374880633,0.4999508125,0.9999975514321673,0.5398868125,1.0,0.5633903125,1.0,0.5906595,1.0,0.6103178125,1.0,0.63771525,1.0,0.6578136875,1.0,0.688002,1.0,0.7104335,1.0,0.74514075,1.0,0.77133725,1.0,0.8112705625,1.0,0.8417651875,1.0,0.88694625,1.0,0.91825725
flow,flyingthings_synthetic_30_70,train,kitti2012,val,16000000,397312,sqL2,True,1.0900003566405303e-08,1.543081218358111e-09,2.2143913369632173e-08,4.4475343230487756e-08,0.0316556878387928,8.633862307760864e-05,0.07130385935306549,0.162648007273674,0.9999798646907216,0.3814893125,0.9999974830863402,0.4120473125,1.0,0.4342336875,1.0,0.464296375,1.0,0.4863921875,1.0,0.518609625,1.0,0.5427238125,1.0,0.5815390625,1.0,0.610540375,1.0,0.655450625,1.0,0.68998875,1.0,0.7442691875,1.0,0.78561325,1.0,0.8476001875,1.0,0.8906449375
flow,flyingthings_synthetic_30_70,train,spair,test,16000000,88328,sqL2,True,0.00048535599489696324,1.0082951575896004e-06,9.159232831734698e-06,6.523406373162275e-05,6.717632641084492e-05,4.32133674621582e-06,1.7344951629638672e-05,2.6404857635498047e-05,0.800742686350874,0.4600395,0.8971107689520876,0.72675225,0.9199234670772575,0.875123375,0.9391585907073635,0.966269625,0.9489742776922381,0.9841631875,0.96026175165293,0.993705125,0.9668847930441083,0.9965125,0.9746626211393895,0.9983490625,0.9794176252151073,0.9989654375,0.9847273797663255,0.999377,0.9882483470700117,0.999536375,0.9922561362195453,0.9996746875,0.9946902454487818,0.999729875,0.9965922470790689,0.999824875,0.9976564622769677,0.99988775
flow,flyingthings_synthetic_30_70,train,pfpascal,test,16000000,2414,sqL2,True,5.375346177061147e-07,8.243007698638394e-08,1.4826105257270695e-06,2.4573257064730557e-06,0.0037261079996824265,5.2647665143013e-05,0.0007851272821426392,0.0031522512435913086,0.9850869925434963,0.059738,0.9979287489643744,0.127576625,0.9991714995857498,0.21190075,0.9991714995857498,0.387978,0.9995857497928748,0.537610375,1.0,0.72005925,1.0,0.8033018125,1.0,0.87812575,1.0,0.911077875,1.0,0.9404704375,1.0,0.9549496875,1.0,0.96906,1.0,0.9762258125,1.0,0.9839909375,1.0,0.9887083125
flow,flyingthings_synthetic_30_70,train,pfwillow,test,16000000,9000,sqL2,True,3.1751669666846283e-06,1.0511901393783774e-07,1.8898745793194402e-06,3.2141774568117397e-06,0.002629282185807824,1.6032252460718155e-05,0.00022736191749572754,0.0009149312973022461,0.9657777777777777,0.193576875,0.992,0.3487715625,0.9938888888888889,0.48771275,0.9966666666666667,0.6730076875,0.9973333333333333,0.7751139375,0.9982222222222222,0.865953125,0.9988888888888889,0.9037691875,0.9991111111111111,0.9366554375,0.9993333333333333,0.9513821875,0.9995555555555555,0.9660323125,0.9997777777777778,0.9731104375,1.0,0.9806924375,1.0,0.984577875,1.0,0.9892400625,1.0,0.9920276875
flow,flyingthings_synthetic_30_70,train,pointodyssey,test,16000000,16000000,sqL2,True,1.9192036404547252e-08,4.732905733995096e-10,8.355423908312787e-09,3.127522081314258e-08,0.004311107564717531,1.688128037358183e-08,1.3360348020796664e-05,0.0004291534423828125,0.9994350625,0.8524505,0.99998725,0.887706125,0.99999975,0.9035060625,1.0,0.9209665625,1.0,0.9298508125,1.0,0.9397065625,1.0,0.945273875,1.0,0.9518238125,1.0,0.9557329375,1.0,0.9610930625,1.0,0.9650126875,1.0,0.970681625,1.0,0.9752365625,1.0,0.9821388125,1.0,0.986800875
flow,flyingthings_synthetic_30_70,train,tss,val,16000000,819200,sqL2,True,0.0003709593147505075,5.0442519494708904e-08,1.5213035794658907e-06,4.027807790407673e-06,0.0032759951427578926,1.49871283383618e-07,1.0047588148154318e-05,0.00015805345901753753,0.947779541015625,0.86075825,0.965386962890625,0.8948515625,0.970504150390625,0.9123075,0.975684814453125,0.930471375,0.97857421875,0.9397275,0.98208251953125,0.94879825,0.9844384765625,0.9530563125,0.9876904296875,0.9573561875,0.989549560546875,0.9601258125,0.99151611328125,0.9644265,0.99278076171875,0.968055875,0.994620361328125,0.9738301875,0.9959130859375,0.9784183125,0.997132568359375,0.9848168125,0.9980810546875,0.98907475
flow,flyingthings_synthetic_30_70,train,middlebury,val,16000000,98304,sqL2,True,3.969692485839005e-08,9.759006935894377e-09,9.05978495779891e-08,1.544456033286677e-07,0.10356327146291733,0.026566803455352783,0.27718597650527954,0.4566802978515625,1.0,0.00364075,1.0,0.004529875,1.0,0.009444625,1.0,0.0117354375,1.0,0.018213875,1.0,0.0283648125,1.0,0.0405454375,1.0,0.0712003125,1.0,0.1088296875,1.0,0.1813958125,1.0,0.2424880625,1.0,0.3405729375,1.0,0.418889,1.0,0.54960125,1.0,0.6544048125
flow,flyingthings_synthetic_70_30,train,flyingthings,test,16000000,14319616,sqL2,True,0.00010643856512615457,1.0973079112019946e-09,5.6540541137906075e-08,1.8888889741219828e-07,2.7116695491713472e-05,2.5058790598109226e-09,2.4496608830304467e-07,9.49264256178125e-07,0.995372920614631,0.976937375,0.9973987430947869,0.985618625,0.997907136615954,0.9898505,0.9983706965326444,0.993884125,0.9985961215719751,0.9957604375,0.9988213371084811,0.9975119375,0.9989299992402031,0.9982561875,0.9990691091157752,0.9988594375,0.9991475330064716,0.9991414375,0.9992562649724686,0.9994063125,0.9993307781437715,0.9995601875,0.9994440493376359,0.9997373125,0.9995312723469679,0.9997999375,0.9996427976839602,0.999856,0.9997122129531965,0.9999024375
flow,flyingthings_synthetic_70_30,train,kitti2015,val,16000000,408402,sqL2,True,1.3638010720740112e-08,7.851573835537806e-10,2.51525255734464e-08,5.529071351872957e-08,0.013710922561585903,2.9243153676361544e-07,0.009875872079282996,0.047735296189785004,0.9999461315076812,0.6474834375,1.0,0.6786725,1.0,0.69683425,1.0,0.7189938125,1.0,0.7352573125,1.0,0.759166125,1.0,0.7774141875,1.0,0.80458875,1.0,0.8238045,1.0,0.8513038125,1.0,0.8699636875,1.0,0.8961321875,1.0,0.9151464375,1.0,0.9407920625,1.0,0.9576066875
flow,flyingthings_synthetic_70_30,train,kitti2012,val,16000000,397312,sqL2,True,4.4870009929809385e-09,6.391402962435677e-10,9.205367668130311e-09,1.8640455046181513e-08,0.018225831910967827,1.3792407571600052e-06,0.02418629266321659,0.07719065994024277,0.9999974830863402,0.5374066875,1.0,0.564438375,1.0,0.583670875,1.0,0.60991725,1.0,0.6293620625,1.0,0.65826925,1.0,0.680301625,1.0,0.7158746875,1.0,0.7420871875,1.0,0.7818413125,1.0,0.810543,1.0,0.8508103125,1.0,0.8788860625,1.0,0.9173545,1.0,0.941838875
flow,flyingthings_synthetic_70_30,train,spair,test,16000000,88328,sqL2,True,0.0005812481394968927,6.318737177934963e-07,1.9838898151647306e-05,9.694841173768432e-05,0.00010750955698313192,3.8063153624534607e-06,1.4362216461449862e-05,1.9960368808824536e-05,0.7850511729010053,0.500978625,0.858232949913957,0.773375625,0.8879404039489177,0.911627125,0.920829182139299,0.982309375,0.9387623403677203,0.991744125,0.9566049270899375,0.996464875,0.9651186486731275,0.997851875,0.9735531201883887,0.998794375,0.9776967665972285,0.99914975,0.9820894846481297,0.9994195,0.9851915587356218,0.99953275,0.9891314192555022,0.9996404375,0.9919051716330043,0.999691875,0.995086495788425,0.9997596875,0.9970903903631917,0.9998176875
flow,flyingthings_synthetic_70_30,train,pfpascal,test,16000000,2414,sqL2,True,3.8014204051251e-07,3.692390393439382e-08,7.989114862994045e-07,1.5282079687040092e-06,0.002459506271407008,3.500783714116551e-05,0.00026967376470565796,0.0008020401000976562,0.987986743993372,0.0794715625,0.995857497928749,0.16859975,0.9983429991714996,0.276797,0.9987572493786246,0.4940451875,0.9991714995857498,0.6618315625,1.0,0.8328063125,1.0,0.892716625,1.0,0.9371809375,1.0,0.9554035625,1.0,0.9707803125,1.0,0.97804,1.0,0.9849445625,1.0,0.9883904375,1.0,0.991882625,1.0,0.9939620625
