space,train_dataset,train_split,eval_dataset,eval_split,epsilon_px,epsilon_norm,epsilon_sq,eval_covered_by_train_weighted,train_covered_by_eval_weighted,train_kmeans_k,eval_kmeans_k
flow,pointodyssey_synthetic_70_30,train,spair,test,2.0,0.0078125,6.103515625e-05,0.29317996558282766,0.8691965,8192,8192
flow,pointodyssey_synthetic_70_30,train,spair,test,3.0,0.01171875,0.0001373291015625,0.42882211756181504,0.9711313125,8192,8192
flow,pointodyssey_synthetic_70_30,train,spair,test,4.0,0.015625,0.000244140625,0.5217598043655466,0.9868770625,8192,8192
flow,pointodyssey_synthetic_70_30,train,spair,test,6.0,0.0234375,0.00054931640625,0.6442464450683815,0.995812625,8192,8192
flow,pointodyssey_synthetic_70_30,train,spair,test,8.0,0.03125,0.0009765625,0.7194434380943755,0.997672125,8192,8192
flow,pointodyssey_synthetic_70_30,train,spair,test,12.0,0.046875,0.002197265625,0.8122339462005254,0.9994175,8192,8192
flow,pointodyssey_synthetic_70_30,train,spair,test,16.0,0.0625,0.00390625,0.8623086676931437,0.999525,8192,8192
flow,pointodyssey_synthetic_70_30,train,spair,test,24.0,0.09375,0.0087890625,0.9191196449596957,0.9998265,8192,8192
flow,pointodyssey_synthetic_70_30,train,spair,test,32.0,0.125,0.015625,0.9456684177157866,0.99991025,8192,8192
flow,pointodyssey_synthetic_70_30,train,spair,test,48.0,0.1875,0.03515625,0.97183226157051,0.9999840625,8192,8192
flow,pointodyssey_synthetic_70_30,train,spair,test,64.0,0.25,0.0625,0.9857123448962957,0.9999840625,8192,8192
flow,pointodyssey_synthetic_70_30,train,pfpascal,test,0.5,0.001953125,3.814697265625e-06,0.1387738193869097,0.1311754375,8192,2414
flow,pointodyssey_synthetic_70_30,train,pfpascal,test,0.75,0.0029296875,8.58306884765625e-06,0.2522783761391881,0.2612393125,8192,2414
flow,pointodyssey_synthetic_70_30,train,pfpascal,test,1.0,0.00390625,1.52587890625e-05,0.3616404308202154,0.385160625,8192,2414
flow,pointodyssey_synthetic_70_30,train,pfpascal,test,1.5,0.005859375,3.4332275390625e-05,0.5526097763048882,0.5936316875,8192,2414
flow,pointodyssey_synthetic_70_30,train,pfpascal,test,2.0,0.0078125,6.103515625e-05,0.6893123446561723,0.7334833125,8192,2414
flow,pointodyssey_synthetic_70_30,train,pfpascal,test,3.0,0.01171875,0.0001373291015625,0.8504556752278376,0.8590200625,8192,2414
flow,pointodyssey_synthetic_70_30,train,pfpascal,test,4.0,0.015625,0.000244140625,0.9096934548467275,0.902367,8192,2414
flow,pointodyssey_synthetic_70_30,train,pfpascal,test,6.0,0.0234375,0.00054931640625,0.9643744821872411,0.94037725,8192,2414
flow,pointodyssey_synthetic_70_30,train,pfpascal,test,8.0,0.03125,0.0009765625,0.9834299917149959,0.956505875,8192,2414
flow,pointodyssey_synthetic_70_30,train,pfpascal,test,12.0,0.046875,0.002197265625,0.9946147473073736,0.97190775,8192,2414
flow,pointodyssey_synthetic_70_30,train,pfpascal,test,16.0,0.0625,0.00390625,0.9971002485501242,0.9787188125,8192,2414
flow,pointodyssey_synthetic_70_30,train,pfpascal,test,24.0,0.09375,0.0087890625,0.9991714995857498,0.985724,8192,2414
flow,pointodyssey_synthetic_70_30,train,pfpascal,test,32.0,0.125,0.015625,0.9991714995857498,0.9893644375,8192,2414
flow,pointodyssey_synthetic_70_30,train,pfpascal,test,48.0,0.1875,0.03515625,1.0,0.992846375,8192,2414
flow,pointodyssey_synthetic_70_30,train,pfpascal,test,64.0,0.25,0.0625,1.0,0.9947248125,8192,2414
flow,pointodyssey_synthetic_70_30,train,pfwillow,test,0.5,0.001953125,3.814697265625e-06,0.15288888888888888,0.2362060625,8192,8192
flow,pointodyssey_synthetic_70_30,train,pfwillow,test,0.75,0.0029296875,8.58306884765625e-06,0.258,0.432137625,8192,8192
flow,pointodyssey_synthetic_70_30,train,pfwillow,test,1.0,0.00390625,1.52587890625e-05,0.3582222222222222,0.6419675,8192,8192
flow,pointodyssey_synthetic_70_30,train,pfwillow,test,1.5,0.005859375,3.4332275390625e-05,0.5281111111111111,0.8347040625,8192,8192
flow,pointodyssey_synthetic_70_30,train,pfwillow,test,2.0,0.0078125,6.103515625e-05,0.6661111111111111,0.889261875,8192,8192
flow,pointodyssey_synthetic_70_30,train,pfwillow,test,3.0,0.01171875,0.0001373291015625,0.8198888888888889,0.9346084375,8192,8192
flow,pointodyssey_synthetic_70_30,train,pfwillow,test,4.0,0.015625,0.000244140625,0.8876666666666667,0.9555076875,8192,8192
flow,pointodyssey_synthetic_70_30,train,pfwillow,test,6.0,0.0234375,0.00054931640625,0.9434444444444444,0.9705524375,8192,8192
flow,pointodyssey_synthetic_70_30,train,pfwillow,test,8.0,0.03125,0.0009765625,0.9624444444444444,0.97756625,8192,8192
flow,pointodyssey_synthetic_70_30,train,pfwillow,test,12.0,0.046875,0.002197265625,0.9807777777777777,0.9837899375,8192,8192
flow,pointodyssey_synthetic_70_30,train,pfwillow,test,16.0,0.0625,0.00390625,0.9883333333333333,0.9879329375,8192,8192
flow,pointodyssey_synthetic_70_30,train,pfwillow,test,24.0,0.09375,0.0087890625,0.9932222222222222,0.9912660625,8192,8192
flow,pointodyssey_synthetic_70_30,train,pfwillow,test,32.0,0.125,0.015625,0.9983333333333333,0.992727875,8192,8192
flow,pointodyssey_synthetic_70_30,train,pfwillow,test,48.0,0.1875,0.03515625,1.0,0.9956773125,8192,8192
flow,pointodyssey_synthetic_70_30,train,pfwillow,test,64.0,0.25,0.0625,1.0,0.9967665,8192,8192
flow,pointodyssey_synthetic_70_30,train,pointodyssey,test,0.5,0.001953125,3.814697265625e-06,0.8737420625,0.604516375,8192,8192
flow,pointodyssey_synthetic_70_30,train,pointodyssey,test,0.75,0.0029296875,8.58306884765625e-06,0.9247468125,0.6460498125,8192,8192
flow,pointodyssey_synthetic_70_30,train,pointodyssey,test,1.0,0.00390625,1.52587890625e-05,0.956180625,0.6819556875,8192,8192
flow,pointodyssey_synthetic_70_30,train,pointodyssey,test,1.5,0.005859375,3.4332275390625e-05,0.9811754375,0.72771825,8192,8192
flow,pointodyssey_synthetic_70_30,train,pointodyssey,test,2.0,0.0078125,6.103515625e-05,0.989190375,0.758642375,8192,8192
flow,pointodyssey_synthetic_70_30,train,pointodyssey,test,3.0,0.01171875,0.0001373291015625,0.9952765625,0.799883375,8192,8192
flow,pointodyssey_synthetic_70_30,train,pointodyssey,test,4.0,0.015625,0.000244140625,0.9975405625,0.8331669375,8192,8192
flow,pointodyssey_synthetic_70_30,train,pointodyssey,test,6.0,0.0234375,0.00054931640625,0.999276,0.8768536875,8192,8192
flow,pointodyssey_synthetic_70_30,train,pointodyssey,test,8.0,0.03125,0.0009765625,0.9997834375,0.9034530625,8192,8192
flow,pointodyssey_synthetic_70_30,train,pointodyssey,test,12.0,0.046875,0.002197265625,0.99997,0.93393175,8192,8192
flow,pointodyssey_synthetic_70_30,train,pointodyssey,test,16.0,0.0625,0.00390625,1.0,0.9520199375,8192,8192
flow,pointodyssey_synthetic_70_30,train,pointodyssey,test,24.0,0.09375,0.0087890625,1.0,0.9695509375,8192,8192
flow,pointodyssey_synthetic_70_30,train,pointodyssey,test,32.0,0.125,0.015625,1.0,0.977856625,8192,8192
flow,pointodyssey_synthetic_70_30,train,pointodyssey,test,48.0,0.1875,0.03515625,1.0,0.9846695,8192,8192
flow,pointodyssey_synthetic_70_30,train,pointodyssey,test,64.0,0.25,0.0625,1.0,0.9886569375,8192,8192
flow,pointodyssey_synthetic_70_30,train,tss,val,0.5,0.001953125,3.814697265625e-06,0.19125,0.5074469375,8192,8192
flow,pointodyssey_synthetic_70_30,train,tss,val,0.75,0.0029296875,8.58306884765625e-06,0.32286376953125,0.7411734375,8192,8192
flow,pointodyssey_synthetic_70_30,train,tss,val,1.0,0.00390625,1.52587890625e-05,0.457423095703125,0.805207875,8192,8192
flow,pointodyssey_synthetic_70_30,train,tss,val,1.5,0.005859375,3.4332275390625e-05,0.64718994140625,0.860817875,8192,8192
flow,pointodyssey_synthetic_70_30,train,tss,val,2.0,0.0078125,6.103515625e-05,0.765506591796875,0.89481825,8192,8192
flow,pointodyssey_synthetic_70_30,train,tss,val,3.0,0.01171875,0.0001373291015625,0.868133544921875,0.925866125,8192,8192
flow,pointodyssey_synthetic_70_30,train,tss,val,4.0,0.015625,0.000244140625,0.9028662109375,0.9422365625,8192,8192
flow,pointodyssey_synthetic_70_30,train,tss,val,6.0,0.0234375,0.00054931640625,0.924051513671875,0.957015,8192,8192
flow,pointodyssey_synthetic_70_30,train,tss,val,8.0,0.03125,0.0009765625,0.9364306640625,0.9655891875,8192,8192
flow,pointodyssey_synthetic_70_30,train,tss,val,12.0,0.046875,0.002197265625,0.949078369140625,0.974783125,8192,8192
flow,pointodyssey_synthetic_70_30,train,tss,val,16.0,0.0625,0.00390625,0.958341064453125,0.979399375,8192,8192
flow,pointodyssey_synthetic_70_30,train,tss,val,24.0,0.09375,0.0087890625,0.9718603515625,0.983497625,8192,8192
flow,pointodyssey_synthetic_70_30,train,tss,val,32.0,0.125,0.015625,0.979649658203125,0.98657175,8192,8192
flow,pointodyssey_synthetic_70_30,train,tss,val,48.0,0.1875,0.03515625,0.98794677734375,0.990916375,8192,8192
flow,pointodyssey_synthetic_70_30,train,tss,val,64.0,0.25,0.0625,0.9930322265625,0.9935996875,8192,8192
flow,pointodyssey_synthetic_70_30,train,middlebury,val,0.5,0.001953125,3.814697265625e-06,0.4250284830729167,0.0042809375,8192,8192
flow,pointodyssey_synthetic_70_30,train,middlebury,val,0.75,0.0029296875,8.58306884765625e-06,0.6951497395833334,0.0059685,8192,8192
flow,pointodyssey_synthetic_70_30,train,middlebury,val,1.0,0.00390625,1.52587890625e-05,0.837982177734375,0.0077133125,8192,8192
flow,pointodyssey_synthetic_70_30,train,middlebury,val,1.5,0.005859375,3.4332275390625e-05,0.9506937662760416,0.012492625,8192,8192
flow,pointodyssey_synthetic_70_30,train,middlebury,val,2.0,0.0078125,6.103515625e-05,0.983154296875,0.0178431875,8192,8192
flow,pointodyssey_synthetic_70_30,train,middlebury,val,3.0,0.01171875,0.0001373291015625,1.0,0.02982875,8192,8192
flow,pointodyssey_synthetic_70_30,train,middlebury,val,4.0,0.015625,0.000244140625,1.0,0.0464686875,8192,8192
flow,pointodyssey_synthetic_70_30,train,middlebury,val,6.0,0.0234375,0.00054931640625,1.0,0.1197060625,8192,8192
flow,pointodyssey_synthetic_70_30,train,middlebury,val,8.0,0.03125,0.0009765625,1.0,0.4270303125,8192,8192
flow,pointodyssey_synthetic_70_30,train,middlebury,val,12.0,0.046875,0.002197265625,1.0,0.5307250625,8192,8192
flow,pointodyssey_synthetic_70_30,train,middlebury,val,16.0,0.0625,0.00390625,1.0,0.5836064375,8192,8192
flow,pointodyssey_synthetic_70_30,train,middlebury,val,24.0,0.09375,0.0087890625,1.0,0.651613875,8192,8192
flow,pointodyssey_synthetic_70_30,train,middlebury,val,32.0,0.125,0.015625,1.0,0.700715625,8192,8192
flow,pointodyssey_synthetic_70_30,train,middlebury,val,48.0,0.1875,0.03515625,1.0,0.774639,8192,8192
flow,pointodyssey_synthetic_70_30,train,middlebury,val,64.0,0.25,0.0625,1.0,0.82849325,8192,8192
flow,flyingthings_synthetic_30_70,train,flyingthings,test,0.5,0.001953125,3.814697265625e-06,0.634895027911363,0.3233404375,8192,8192
flow,flyingthings_synthetic_30_70,train,flyingthings,test,0.75,0.0029296875,8.58306884765625e-06,0.7800551355567077,0.4083115625,8192,8192
flow,flyingthings_synthetic_30_70,train,flyingthings,test,1.0,0.00390625,1.52587890625e-05,0.8637425752198942,0.480232125,8192,8192
flow,flyingthings_synthetic_30_70,train,flyingthings,test,1.5,0.005859375,3.4332275390625e-05,0.933524195062214,0.584078625,8192,8192
flow,flyingthings_synthetic_30_70,train,flyingthings,test,2.0,0.0078125,6.103515625e-05,0.9596586249240203,0.664039125,8192,8192
flow,flyingthings_synthetic_30_70,train,flyingthings,test,3.0,0.01171875,0.0001373291015625,0.9817570527030892,0.760941125,8192,8192
flow,flyingthings_synthetic_30_70,train,flyingthings,test,4.0,0.015625,0.000244140625,0.989819978412829,0.818738875,8192,8192
flow,flyingthings_synthetic_30_70,train,flyingthings,test,6.0,0.0234375,0.00054931640625,0.9936656820965032,0.87563675,8192,8192
flow,flyingthings_synthetic_30_70,train,flyingthings,test,8.0,0.03125,0.0009765625,0.995484655454448,0.9079075,8192,8192
flow,flyingthings_synthetic_30_70,train,flyingthings,test,12.0,0.046875,0.002197265625,0.9970768769218392,0.9465284375,8192,8192
flow,flyingthings_synthetic_30_70,train,flyingthings,test,16.0,0.0625,0.00390625,0.99795839497372,0.964270375,8192,8192
flow,flyingthings_synthetic_30_70,train,flyingthings,test,24.0,0.09375,0.0087890625,0.9983598023857623,0.981650125,8192,8192
flow,flyingthings_synthetic_30_70,train,flyingthings,test,32.0,0.125,0.015625,0.9990352394924557,0.9899788125,8192,8192
flow,flyingthings_synthetic_30_70,train,flyingthings,test,48.0,0.1875,0.03515625,0.9991641535638944,0.9955219375,8192,8192
flow,flyingthings_synthetic_30_70,train,flyingthings,test,64.0,0.25,0.0625,0.9992881094018163,0.9983075,8192,8192
flow,flyingthings_synthetic_30_70,train,kitti2015,val,0.5,0.001953125,3.814697265625e-06,0.6647739237320092,0.266635625,8192,8192
flow,flyingthings_synthetic_30_70,train,kitti2015,val,0.75,0.0029296875,8.58306884765625e-06,0.8128437177095117,0.330557875,8192,8192
flow,flyingthings_synthetic_30_70,train,kitti2015,val,1.0,0.00390625,1.52587890625e-05,0.9088349224538568,0.3756523125,8192,8192
flow,flyingthings_synthetic_30_70,train,kitti2015,val,1.5,0.005859375,3.4332275390625e-05,0.9776078471701901,0.4362165,8192,8192
flow,flyingthings_synthetic_30_70,train,kitti2015,val,2.0,0.0078125,6.103515625e-05,0.9943291168995255,0.484207625,8192,8192
flow,flyingthings_synthetic_30_70,train,kitti2015,val,3.0,0.01171875,0.0001373291015625,0.9996351633929315,0.5404034375,8192,8192
flow,flyingthings_synthetic_30_70,train,kitti2015,val,4.0,0.015625,0.000244140625,0.9998188059803821,0.5752223125,8192,8192
flow,flyingthings_synthetic_30_70,train,kitti2015,val,6.0,0.0234375,0.00054931640625,1.0,0.62174075,8192,8192
flow,flyingthings_synthetic_30_70,train,kitti2015,val,8.0,0.03125,0.0009765625,1.0,0.6572183125,8192,8192
flow,flyingthings_synthetic_30_70,train,kitti2015,val,12.0,0.046875,0.002197265625,1.0,0.704099625,8192,8192
flow,flyingthings_synthetic_30_70,train,kitti2015,val,16.0,0.0625,0.00390625,1.0,0.7388568125,8192,8192
flow,flyingthings_synthetic_30_70,train,kitti2015,val,24.0,0.09375,0.0087890625,1.0,0.78652875,8192,8192
flow,flyingthings_synthetic_30_70,train,kitti2015,val,32.0,0.125,0.015625,1.0,0.8208721875,8192,8192
flow,flyingthings_synthetic_30_70,train,kitti2015,val,48.0,0.1875,0.03515625,1.0,0.8720285,8192,8192
flow,flyingthings_synthetic_30_70,train,kitti2015,val,64.0,0.25,0.0625,1.0,0.9080180625,8192,8192
flow,flyingthings_synthetic_30_70,train,kitti2012,val,0.5,0.001953125,3.814697265625e-06,0.735497543492268,0.2365328125,8192,8192
flow,flyingthings_synthetic_30_70,train,kitti2012,val,0.75,0.0029296875,8.58306884765625e-06,0.8940354180090206,0.2741839375,8192,8192
flow,flyingthings_synthetic_30_70,train,kitti2012,val,1.0,0.00390625,1.52587890625e-05,0.9634619644007731,0.305100625,8192,8192
flow,flyingthings_synthetic_30_70,train,kitti2012,val,1.5,0.005859375,3.4332275390625e-05,0.9968362395296392,0.345311125,8192,8192
flow,flyingthings_synthetic_30_70,train,kitti2012,val,2.0,0.0078125,6.103515625e-05,0.999353153189433,0.3741561875,8192,8192
flow,flyingthings_synthetic_30_70,train,kitti2012,val,3.0,0.01171875,0.0001373291015625,0.9999798646907216,0.418410625,8192,8192
flow,flyingthings_synthetic_30_70,train,kitti2012,val,4.0,0.015625,0.000244140625,1.0,0.449548125,8192,8192
flow,flyingthings_synthetic_30_70,train,kitti2012,val,6.0,0.0234375,0.00054931640625,1.0,0.500196,8192,8192
flow,flyingthings_synthetic_30_70,train,kitti2012,val,8.0,0.03125,0.0009765625,1.0,0.5367655625,8192,8192
flow,flyingthings_synthetic_30_70,train,kitti2012,val,12.0,0.046875,0.002197265625,1.0,0.59546125,8192,8192
flow,flyingthings_synthetic_30_70,train,kitti2012,val,16.0,0.0625,0.00390625,1.0,0.6404970625,8192,8192
flow,flyingthings_synthetic_30_70,train,kitti2012,val,24.0,0.09375,0.0087890625,1.0,0.7071045625,8192,8192
flow,flyingthings_synthetic_30_70,train,kitti2012,val,32.0,0.125,0.015625,1.0,0.7539019375,8192,8192
flow,flyingthings_synthetic_30_70,train,kitti2012,val,48.0,0.1875,0.03515625,1.0,0.823249125,8192,8192
flow,flyingthings_synthetic_30_70,train,kitti2012,val,64.0,0.25,0.0625,1.0,0.8720058125,8192,8192
flow,flyingthings_synthetic_30_70,train,spair,test,0.5,0.001953125,3.814697265625e-06,0.052678652295987685,0.0615166875,8192,8192
flow,flyingthings_synthetic_30_70,train,spair,test,0.75,0.0029296875,8.58306884765625e-06,0.10614980527126167,0.137238375,8192,8192
flow,flyingthings_synthetic_30_70,train,spair,test,1.0,0.00390625,1.52587890625e-05,0.16212299610542524,0.240963625,8192,8192
flow,flyingthings_synthetic_30_70,train,spair,test,1.5,0.005859375,3.4332275390625e-05,0.276899737342632,0.5154108125,8192,8192
flow,flyingthings_synthetic_30_70,train,spair,test,2.0,0.0078125,6.103515625e-05,0.37055067475772124,0.75720125,8192,8192
flow,flyingthings_synthetic_30_70,train,spair,test,3.0,0.01171875,0.0001373291015625,0.5064079340639435,0.93735925,8192,8192
flow,flyingthings_synthetic_30_70,train,spair,test,4.0,0.015625,0.000244140625,0.5996399782628385,0.9709876875,8192,8192
flow,flyingthings_synthetic_30_70,train,spair,test,6.0,0.0234375,0.00054931640625,0.7083937143374694,0.988602125,8192,8192
flow,flyingthings_synthetic_30_70,train,spair,test,8.0,0.03125,0.0009765625,0.7734580201068744,0.9937075,8192,8192
flow,flyingthings_synthetic_30_70,train,spair,test,12.0,0.046875,0.002197265625,0.8528439452948102,0.997605125,8192,8192
flow,flyingthings_synthetic_30_70,train,spair,test,16.0,0.0625,0.00390625,0.8959220179331582,0.9988376875,8192,8192
flow,flyingthings_synthetic_30_70,train,spair,test,24.0,0.09375,0.0087890625,0.9377547323611992,0.9992675,8192,8192
flow,flyingthings_synthetic_30_70,train,spair,test,32.0,0.125,0.015625,0.9592881079612354,0.999665125,8192,8192
flow,flyingthings_synthetic_30_70,train,spair,test,48.0,0.1875,0.03515625,0.9800516257585363,0.9997393125,8192,8192
flow,flyingthings_synthetic_30_70,train,spair,test,64.0,0.25,0.0625,0.987512453582103,0.9998118125,8192,8192
flow,flyingthings_synthetic_30_70,train,pfpascal,test,0.5,0.001953125,3.814697265625e-06,0.1868268434134217,0.0639193125,8192,2414
flow,flyingthings_synthetic_30_70,train,pfpascal,test,0.75,0.0029296875,8.58306884765625e-06,0.33429991714995855,0.131001875,8192,2414
flow,flyingthings_synthetic_30_70,train,pfpascal,test,1.0,0.00390625,1.52587890625e-05,0.46975973487986744,0.212048375,8192,2414
flow,flyingthings_synthetic_30_70,train,pfpascal,test,1.5,0.005859375,3.4332275390625e-05,0.6785418392709196,0.384948625,8192,2414
flow,flyingthings_synthetic_30_70,train,pfpascal,test,2.0,0.0078125,6.103515625e-05,0.7974316487158244,0.539774,8192,2414
flow,flyingthings_synthetic_30_70,train,pfpascal,test,3.0,0.01171875,0.0001373291015625,0.9109362054681027,0.720306625,8192,2414
flow,flyingthings_synthetic_30_70,train,pfpascal,test,4.0,0.015625,0.000244140625,0.9548467274233637,0.799879625,8192,2414
flow,flyingthings_synthetic_30_70,train,pfpascal,test,6.0,0.0234375,0.00054931640625,0.9855012427506213,0.8806510625,8192,2414
flow,flyingthings_synthetic_30_70,train,pfpascal,test,8.0,0.03125,0.0009765625,0.9908864954432477,0.911121125,8192,2414
flow,flyingthings_synthetic_30_70,train,pfpascal,test,12.0,0.046875,0.002197265625,0.9971002485501242,0.940573375,8192,2414
flow,flyingthings_synthetic_30_70,train,pfpascal,test,16.0,0.0625,0.00390625,0.9975144987572494,0.9556083125,8192,2414
flow,flyingthings_synthetic_30_70,train,pfpascal,test,24.0,0.09375,0.0087890625,0.9987572493786246,0.9690433125,8192,2414
flow,flyingthings_synthetic_30_70,train,pfpascal,test,32.0,0.125,0.015625,1.0,0.9762793125,8192,2414
flow,flyingthings_synthetic_30_70,train,pfpascal,test,48.0,0.1875,0.03515625,1.0,0.9838795,8192,2414
flow,flyingthings_synthetic_30_70,train,pfpascal,test,64.0,0.25,0.0625,1.0,0.9887090625,8192,2414
flow,flyingthings_synthetic_30_70,train,pfwillow,test,0.5,0.001953125,3.814697265625e-06,0.18677777777777776,0.1928670625,8192,8192
flow,flyingthings_synthetic_30_70,train,pfwillow,test,0.75,0.0029296875,8.58306884765625e-06,0.31855555555555554,0.34816475,8192,8192
flow,flyingthings_synthetic_30_70,train,pfwillow,test,1.0,0.00390625,1.52587890625e-05,0.44666666666666666,0.4858304375,8192,8192
flow,flyingthings_synthetic_30_70,train,pfwillow,test,1.5,0.005859375,3.4332275390625e-05,0.6426666666666667,0.669067125,8192,8192
flow,flyingthings_synthetic_30_70,train,pfwillow,test,2.0,0.0078125,6.103515625e-05,0.7617777777777778,0.77281325,8192,8192
flow,flyingthings_synthetic_30_70,train,pfwillow,test,3.0,0.01171875,0.0001373291015625,0.873,0.8641601875,8192,8192
flow,flyingthings_synthetic_30_70,train,pfwillow,test,4.0,0.015625,0.000244140625,0.9237777777777778,0.9024610625,8192,8192
flow,flyingthings_synthetic_30_70,train,pfwillow,test,6.0,0.0234375,0.00054931640625,0.9588888888888889,0.9366754375,8192,8192
flow,flyingthings_synthetic_30_70,train,pfwillow,test,8.0,0.03125,0.0009765625,0.9723333333333334,0.95178875,8192,8192
flow,flyingthings_synthetic_30_70,train,pfwillow,test,12.0,0.046875,0.002197265625,0.9851111111111112,0.9664498125,8192,8192
flow,flyingthings_synthetic_30_70,train,pfwillow,test,16.0,0.0625,0.00390625,0.9898888888888889,0.973146375,8192,8192
flow,flyingthings_synthetic_30_70,train,pfwillow,test,24.0,0.09375,0.0087890625,0.9965555555555555,0.980809125,8192,8192
flow,flyingthings_synthetic_30_70,train,pfwillow,test,32.0,0.125,0.015625,0.9984444444444445,0.98474325,8192,8192
flow,flyingthings_synthetic_30_70,train,pfwillow,test,48.0,0.1875,0.03515625,1.0,0.98955975,8192,8192
flow,flyingthings_synthetic_30_70,train,pfwillow,test,64.0,0.25,0.0625,1.0,0.9919655,8192,8192
flow,flyingthings_synthetic_30_70,train,pointodyssey,test,0.5,0.001953125,3.814697265625e-06,0.8778414375,0.25569475,8192,8192
flow,flyingthings_synthetic_30_70,train,pointodyssey,test,0.75,0.0029296875,8.58306884765625e-06,0.9421019375,0.3233974375,8192,8192
flow,flyingthings_synthetic_30_70,train,pointodyssey,test,1.0,0.00390625,1.52587890625e-05,0.967016875,0.373682375,8192,8192
flow,flyingthings_synthetic_30_70,train,pointodyssey,test,1.5,0.005859375,3.4332275390625e-05,0.9880998125,0.4553259375,8192,8192
flow,flyingthings_synthetic_30_70,train,pointodyssey,test,2.0,0.0078125,6.103515625e-05,0.99333525,0.51566725,8192,8192
flow,flyingthings_synthetic_30_70,train,pointodyssey,test,3.0,0.01171875,0.0001373291015625,0.9976115625,0.5982901875,8192,8192
flow,flyingthings_synthetic_30_70,train,pointodyssey,test,4.0,0.015625,0.000244140625,0.9989094375,0.6609838125,8192,8192
flow,flyingthings_synthetic_30_70,train,pointodyssey,test,6.0,0.0234375,0.00054931640625,0.9998545,0.7503526875,8192,8192
flow,flyingthings_synthetic_30_70,train,pointodyssey,test,8.0,0.03125,0.0009765625,0.999963125,0.80199975,8192,8192
flow,flyingthings_synthetic_30_70,train,pointodyssey,test,12.0,0.046875,0.002197265625,1.0,0.864892375,8192,8192
flow,flyingthings_synthetic_30_70,train,pointodyssey,test,16.0,0.0625,0.00390625,1.0,0.90131375,8192,8192
flow,flyingthings_synthetic_30_70,train,pointodyssey,test,24.0,0.09375,0.0087890625,1.0,0.9371679375,8192,8192
flow,flyingthings_synthetic_30_70,train,pointodyssey,test,32.0,0.125,0.015625,1.0,0.9534534375,8192,8192
flow,flyingthings_synthetic_30_70,train,pointodyssey,test,48.0,0.1875,0.03515625,1.0,0.967384,8192,8192
flow,flyingthings_synthetic_30_70,train,pointodyssey,test,64.0,0.25,0.0625,1.0,0.976105625,8192,8192
flow,flyingthings_synthetic_30_70,train,tss,val,0.5,0.001953125,3.814697265625e-06,0.2275244140625,0.2857095625,8192,8192
flow,flyingthings_synthetic_30_70,train,tss,val,0.75,0.0029296875,8.58306884765625e-06,0.403182373046875,0.5005729375,8192,8192
flow,flyingthings_synthetic_30_70,train,tss,val,1.0,0.00390625,1.52587890625e-05,0.56013427734375,0.6104815,8192,8192
flow,flyingthings_synthetic_30_70,train,tss,val,1.5,0.005859375,3.4332275390625e-05,0.752666015625,0.7245758125,8192,8192
flow,flyingthings_synthetic_30_70,train,tss,val,2.0,0.0078125,6.103515625e-05,0.835966796875,0.7870383125,8192,8192
flow,flyingthings_synthetic_30_70,train,tss,val,3.0,0.01171875,0.0001373291015625,0.89712890625,0.848592,8192,8192
flow,flyingthings_synthetic_30_70,train,tss,val,4.0,0.015625,0.000244140625,0.917452392578125,0.8783090625,8192,8192
flow,flyingthings_synthetic_30_70,train,tss,val,6.0,0.0234375,0.00054931640625,0.932198486328125,0.9092508125,8192,8192
flow,flyingthings_synthetic_30_70,train,tss,val,8.0,0.03125,0.0009765625,0.940859375,0.9279984375,8192,8192
flow,flyingthings_synthetic_30_70,train,tss,val,12.0,0.046875,0.002197265625,0.955291748046875,0.9468654375,8192,8192
flow,flyingthings_synthetic_30_70,train,tss,val,16.0,0.0625,0.00390625,0.964156494140625,0.9562360625,8192,8192
flow,flyingthings_synthetic_30_70,train,tss,val,24.0,0.09375,0.0087890625,0.975264892578125,0.9651990625,8192,8192
flow,flyingthings_synthetic_30_70,train,tss,val,32.0,0.125,0.015625,0.981876220703125,0.9715285,8192,8192
flow,flyingthings_synthetic_30_70,train,tss,val,48.0,0.1875,0.03515625,0.98971923828125,0.980312125,8192,8192
flow,flyingthings_synthetic_30_70,train,tss,val,64.0,0.25,0.0625,0.99391845703125,0.986138125,8192,8192
flow,flyingthings_synthetic_30_70,train,middlebury,val,0.5,0.001953125,3.814697265625e-06,0.4454243977864583,0.0040555,8192,8192
flow,flyingthings_synthetic_30_70,train,middlebury,val,0.75,0.0029296875,8.58306884765625e-06,0.6819254557291666,0.00516875,8192,8192
flow,flyingthings_synthetic_30_70,train,middlebury,val,1.0,0.00390625,1.52587890625e-05,0.8105672200520834,0.0072921875,8192,8192
flow,flyingthings_synthetic_30_70,train,middlebury,val,1.5,0.005859375,3.4332275390625e-05,0.970611572265625,0.01171825,8192,8192
flow,flyingthings_synthetic_30_70,train,middlebury,val,2.0,0.0078125,6.103515625e-05,0.9982808430989584,0.0160790625,8192,8192
flow,flyingthings_synthetic_30_70,train,middlebury,val,3.0,0.01171875,0.0001373291015625,1.0,0.0270130625,8192,8192
flow,flyingthings_synthetic_30_70,train,middlebury,val,4.0,0.015625,0.000244140625,1.0,0.03861075,8192,8192
flow,flyingthings_synthetic_30_70,train,middlebury,val,6.0,0.0234375,0.00054931640625,1.0,0.0705539375,8192,8192
flow,flyingthings_synthetic_30_70,train,middlebury,val,8.0,0.03125,0.0009765625,1.0,0.107524125,8192,8192
