space,train_dataset,train_split,eval_dataset,eval_split,direction,epsilon_px,epsilon_norm,epsilon_sq,coverage
flow,flyingthings_synthetic_30_70,train,pfwillow,test,train_to_eval,1.0,0.00390625,1.52587890625e-05,0.48771275
flow,flyingthings_synthetic_30_70,train,pfwillow,test,eval_to_train,1.5,0.005859375,3.4332275390625e-05,0.9966666666666667
flow,flyingthings_synthetic_30_70,train,pfwillow,test,train_to_eval,1.5,0.005859375,3.4332275390625e-05,0.6730076875
flow,flyingthings_synthetic_30_70,train,pfwillow,test,eval_to_train,2.0,0.0078125,6.103515625e-05,0.9973333333333333
flow,flyingthings_synthetic_30_70,train,pfwillow,test,train_to_eval,2.0,0.0078125,6.103515625e-05,0.7751139375
flow,flyingthings_synthetic_30_70,train,pfwillow,test,eval_to_train,3.0,0.01171875,0.0001373291015625,0.9982222222222222
flow,flyingthings_synthetic_30_70,train,pfwillow,test,train_to_eval,3.0,0.01171875,0.0001373291015625,0.865953125
flow,flyingthings_synthetic_30_70,train,pfwillow,test,eval_to_train,4.0,0.015625,0.000244140625,0.9988888888888889
flow,flyingthings_synthetic_30_70,train,pfwillow,test,train_to_eval,4.0,0.015625,0.000244140625,0.9037691875
flow,flyingthings_synthetic_30_70,train,pfwillow,test,eval_to_train,6.0,0.0234375,0.00054931640625,0.9991111111111111
flow,flyingthings_synthetic_30_70,train,pfwillow,test,train_to_eval,6.0,0.0234375,0.00054931640625,0.9366554375
flow,flyingthings_synthetic_30_70,train,pfwillow,test,eval_to_train,8.0,0.03125,0.0009765625,0.9993333333333333
flow,flyingthings_synthetic_30_70,train,pfwillow,test,train_to_eval,8.0,0.03125,0.0009765625,0.9513821875
flow,flyingthings_synthetic_30_70,train,pfwillow,test,eval_to_train,12.0,0.046875,0.002197265625,0.9995555555555555
flow,flyingthings_synthetic_30_70,train,pfwillow,test,train_to_eval,12.0,0.046875,0.002197265625,0.9660323125
flow,flyingthings_synthetic_30_70,train,pfwillow,test,eval_to_train,16.0,0.0625,0.00390625,0.9997777777777778
flow,flyingthings_synthetic_30_70,train,pfwillow,test,train_to_eval,16.0,0.0625,0.00390625,0.9731104375
flow,flyingthings_synthetic_30_70,train,pfwillow,test,eval_to_train,24.0,0.09375,0.0087890625,1.0
flow,flyingthings_synthetic_30_70,train,pfwillow,test,train_to_eval,24.0,0.09375,0.0087890625,0.9806924375
flow,flyingthings_synthetic_30_70,train,pfwillow,test,eval_to_train,32.0,0.125,0.015625,1.0
flow,flyingthings_synthetic_30_70,train,pfwillow,test,train_to_eval,32.0,0.125,0.015625,0.984577875
flow,flyingthings_synthetic_30_70,train,pfwillow,test,eval_to_train,48.0,0.1875,0.03515625,1.0
flow,flyingthings_synthetic_30_70,train,pfwillow,test,train_to_eval,48.0,0.1875,0.03515625,0.9892400625
flow,flyingthings_synthetic_30_70,train,pfwillow,test,eval_to_train,64.0,0.25,0.0625,1.0
flow,flyingthings_synthetic_30_70,train,pfwillow,test,train_to_eval,64.0,0.25,0.0625,0.9920276875
flow,flyingthings_synthetic_30_70,train,pointodyssey,test,eval_to_train,0.5,0.001953125,3.814697265625e-06,0.9994350625
flow,flyingthings_synthetic_30_70,train,pointodyssey,test,train_to_eval,0.5,0.001953125,3.814697265625e-06,0.8524505
flow,flyingthings_synthetic_30_70,train,pointodyssey,test,eval_to_train,0.75,0.0029296875,8.58306884765625e-06,0.99998725
flow,flyingthings_synthetic_30_70,train,pointodyssey,test,train_to_eval,0.75,0.0029296875,8.58306884765625e-06,0.887706125
flow,flyingthings_synthetic_30_70,train,pointodyssey,test,eval_to_train,1.0,0.00390625,1.52587890625e-05,0.99999975
flow,flyingthings_synthetic_30_70,train,pointodyssey,test,train_to_eval,1.0,0.00390625,1.52587890625e-05,0.9035060625
flow,flyingthings_synthetic_30_70,train,pointodyssey,test,eval_to_train,1.5,0.005859375,3.4332275390625e-05,1.0
flow,flyingthings_synthetic_30_70,train,pointodyssey,test,train_to_eval,1.5,0.005859375,3.4332275390625e-05,0.9209665625
flow,flyingthings_synthetic_30_70,train,pointodyssey,test,eval_to_train,2.0,0.0078125,6.103515625e-05,1.0
flow,flyingthings_synthetic_30_70,train,pointodyssey,test,train_to_eval,2.0,0.0078125,6.103515625e-05,0.9298508125
flow,flyingthings_synthetic_30_70,train,pointodyssey,test,eval_to_train,3.0,0.01171875,0.0001373291015625,1.0
flow,flyingthings_synthetic_30_70,train,pointodyssey,test,train_to_eval,3.0,0.01171875,0.0001373291015625,0.9397065625
flow,flyingthings_synthetic_30_70,train,pointodyssey,test,eval_to_train,4.0,0.015625,0.000244140625,1.0
flow,flyingthings_synthetic_30_70,train,pointodyssey,test,train_to_eval,4.0,0.015625,0.000244140625,0.945273875
flow,flyingthings_synthetic_30_70,train,pointodyssey,test,eval_to_train,6.0,0.0234375,0.00054931640625,1.0
flow,flyingthings_synthetic_30_70,train,pointodyssey,test,train_to_eval,6.0,0.0234375,0.00054931640625,0.9518238125
flow,flyingthings_synthetic_30_70,train,pointodyssey,test,eval_to_train,8.0,0.03125,0.0009765625,1.0
flow,flyingthings_synthetic_30_70,train,pointodyssey,test,train_to_eval,8.0,0.03125,0.0009765625,0.9557329375
flow,flyingthings_synthetic_30_70,train,pointodyssey,test,eval_to_train,12.0,0.046875,0.002197265625,1.0
flow,flyingthings_synthetic_30_70,train,pointodyssey,test,train_to_eval,12.0,0.046875,0.002197265625,0.9610930625
flow,flyingthings_synthetic_30_70,train,pointodyssey,test,eval_to_train,16.0,0.0625,0.00390625,1.0
flow,flyingthings_synthetic_30_70,train,pointodyssey,test,train_to_eval,16.0,0.0625,0.00390625,0.9650126875
flow,flyingthings_synthetic_30_70,train,pointodyssey,test,eval_to_train,24.0,0.09375,0.0087890625,1.0
flow,flyingthings_synthetic_30_70,train,pointodyssey,test,train_to_eval,24.0,0.09375,0.0087890625,0.970681625
flow,flyingthings_synthetic_30_70,train,pointodyssey,test,eval_to_train,32.0,0.125,0.015625,1.0
flow,flyingthings_synthetic_30_70,train,pointodyssey,test,train_to_eval,32.0,0.125,0.015625,0.9752365625
flow,flyingthings_synthetic_30_70,train,pointodyssey,test,eval_to_train,48.0,0.1875,0.03515625,1.0
flow,flyingthings_synthetic_30_70,train,pointodyssey,test,train_to_eval,48.0,0.1875,0.03515625,0.9821388125
flow,flyingthings_synthetic_30_70,train,pointodyssey,test,eval_to_train,64.0,0.25,0.0625,1.0
flow,flyingthings_synthetic_30_70,train,pointodyssey,test,train_to_eval,64.0,0.25,0.0625,0.986800875
flow,flyingthings_synthetic_30_70,train,tss,val,eval_to_train,0.5,0.001953125,3.814697265625e-06,0.947779541015625
flow,flyingthings_synthetic_30_70,train,tss,val,train_to_eval,0.5,0.001953125,3.814697265625e-06,0.86075825
flow,flyingthings_synthetic_30_70,train,tss,val,eval_to_train,0.75,0.0029296875,8.58306884765625e-06,0.965386962890625
flow,flyingthings_synthetic_30_70,train,tss,val,train_to_eval,0.75,0.0029296875,8.58306884765625e-06,0.8948515625
flow,flyingthings_synthetic_30_70,train,tss,val,eval_to_train,1.0,0.00390625,1.52587890625e-05,0.970504150390625
flow,flyingthings_synthetic_30_70,train,tss,val,train_to_eval,1.0,0.00390625,1.52587890625e-05,0.9123075
flow,flyingthings_synthetic_30_70,train,tss,val,eval_to_train,1.5,0.005859375,3.4332275390625e-05,0.975684814453125
flow,flyingthings_synthetic_30_70,train,tss,val,train_to_eval,1.5,0.005859375,3.4332275390625e-05,0.930471375
flow,flyingthings_synthetic_30_70,train,tss,val,eval_to_train,2.0,0.0078125,6.103515625e-05,0.97857421875
flow,flyingthings_synthetic_30_70,train,tss,val,train_to_eval,2.0,0.0078125,6.103515625e-05,0.9397275
flow,flyingthings_synthetic_30_70,train,tss,val,eval_to_train,3.0,0.01171875,0.0001373291015625,0.98208251953125
flow,flyingthings_synthetic_30_70,train,tss,val,train_to_eval,3.0,0.01171875,0.0001373291015625,0.94879825
flow,flyingthings_synthetic_30_70,train,tss,val,eval_to_train,4.0,0.015625,0.000244140625,0.9844384765625
flow,flyingthings_synthetic_30_70,train,tss,val,train_to_eval,4.0,0.015625,0.000244140625,0.9530563125
flow,flyingthings_synthetic_30_70,train,tss,val,eval_to_train,6.0,0.0234375,0.00054931640625,0.9876904296875
flow,flyingthings_synthetic_30_70,train,tss,val,train_to_eval,6.0,0.0234375,0.00054931640625,0.9573561875
flow,flyingthings_synthetic_30_70,train,tss,val,eval_to_train,8.0,0.03125,0.0009765625,0.989549560546875
flow,flyingthings_synthetic_30_70,train,tss,val,train_to_eval,8.0,0.03125,0.0009765625,0.9601258125
flow,flyingthings_synthetic_30_70,train,tss,val,eval_to_train,12.0,0.046875,0.002197265625,0.99151611328125
flow,flyingthings_synthetic_30_70,train,tss,val,train_to_eval,12.0,0.046875,0.002197265625,0.9644265
flow,flyingthings_synthetic_30_70,train,tss,val,eval_to_train,16.0,0.0625,0.00390625,0.99278076171875
flow,flyingthings_synthetic_30_70,train,tss,val,train_to_eval,16.0,0.0625,0.00390625,0.968055875
flow,flyingthings_synthetic_30_70,train,tss,val,eval_to_train,24.0,0.09375,0.0087890625,0.994620361328125
flow,flyingthings_synthetic_30_70,train,tss,val,train_to_eval,24.0,0.09375,0.0087890625,0.9738301875
flow,flyingthings_synthetic_30_70,train,tss,val,eval_to_train,32.0,0.125,0.015625,0.9959130859375
flow,flyingthings_synthetic_30_70,train,tss,val,train_to_eval,32.0,0.125,0.015625,0.9784183125
flow,flyingthings_synthetic_30_70,train,tss,val,eval_to_train,48.0,0.1875,0.03515625,0.997132568359375
flow,flyingthings_synthetic_30_70,train,tss,val,train_to_eval,48.0,0.1875,0.03515625,0.9848168125
flow,flyingthings_synthetic_30_70,train,tss,val,eval_to_train,64.0,0.25,0.0625,0.9980810546875
flow,flyingthings_synthetic_30_70,train,tss,val,train_to_eval,64.0,0.25,0.0625,0.98907475
flow,flyingthings_synthetic_30_70,train,middlebury,val,eval_to_train,0.5,0.001953125,3.814697265625e-06,1.0
flow,flyingthings_synthetic_30_70,train,middlebury,val,train_to_eval,0.5,0.001953125,3.814697265625e-06,0.00364075
flow,flyingthings_synthetic_30_70,train,middlebury,val,eval_to_train,0.75,0.0029296875,8.58306884765625e-06,1.0
flow,flyingthings_synthetic_30_70,train,middlebury,val,train_to_eval,0.75,0.0029296875,8.58306884765625e-06,0.004529875
flow,flyingthings_synthetic_30_70,train,middlebury,val,eval_to_train,1.0,0.00390625,1.52587890625e-05,1.0
flow,flyingthings_synthetic_30_70,train,middlebury,val,train_to_eval,1.0,0.00390625,1.52587890625e-05,0.009444625
flow,flyingthings_synthetic_30_70,train,middlebury,val,eval_to_train,1.5,0.005859375,3.4332275390625e-05,1.0
flow,flyingthings_synthetic_30_70,train,middlebury,val,train_to_eval,1.5,0.005859375,3.4332275390625e-05,0.0117354375
flow,flyingthings_synthetic_30_70,train,middlebury,val,eval_to_train,2.0,0.0078125,6.103515625e-05,1.0
flow,flyingthings_synthetic_30_70,train,middlebury,val,train_to_eval,2.0,0.0078125,6.103515625e-05,0.018213875
flow,flyingthings_synthetic_30_70,train,middlebury,val,eval_to_train,3.0,0.01171875,0.0001373291015625,1.0
flow,flyingthings_synthetic_30_70,train,middlebury,val,train_to_eval,3.0,0.01171875,0.0001373291015625,0.0283648125
flow,flyingthings_synthetic_30_70,train,middlebury,val,eval_to_train,4.0,0.015625,0.000244140625,1.0
flow,flyingthings_synthetic_30_70,train,middlebury,val,train_to_eval,4.0,0.015625,0.000244140625,0.0405454375
flow,flyingthings_synthetic_30_70,train,middlebury,val,eval_to_train,6.0,0.0234375,0.00054931640625,1.0
flow,flyingthings_synthetic_30_70,train,middlebury,val,train_to_eval,6.0,0.0234375,0.00054931640625,0.0712003125
flow,flyingthings_synthetic_30_70,train,middlebury,val,eval_to_train,8.0,0.03125,0.0009765625,1.0
flow,flyingthings_synthetic_30_70,train,middlebury,val,train_to_eval,8.0,0.03125,0.0009765625,0.1088296875
flow,flyingthings_synthetic_30_70,train,middlebury,val,eval_to_train,12.0,0.046875,0.002197265625,1.0
flow,flyingthings_synthetic_30_70,train,middlebury,val,train_to_eval,12.0,0.046875,0.002197265625,0.1813958125
flow,flyingthings_synthetic_30_70,train,middlebury,val,eval_to_train,16.0,0.0625,0.00390625,1.0
flow,flyingthings_synthetic_30_70,train,middlebury,val,train_to_eval,16.0,0.0625,0.00390625,0.2424880625
flow,flyingthings_synthetic_30_70,train,middlebury,val,eval_to_train,24.0,0.09375,0.0087890625,1.0
flow,flyingthings_synthetic_30_70,train,middlebury,val,train_to_eval,24.0,0.09375,0.0087890625,0.3405729375
flow,flyingthings_synthetic_30_70,train,middlebury,val,eval_to_train,32.0,0.125,0.015625,1.0
flow,flyingthings_synthetic_30_70,train,middlebury,val,train_to_eval,32.0,0.125,0.015625,0.418889
flow,flyingthings_synthetic_30_70,train,middlebury,val,eval_to_train,48.0,0.1875,0.03515625,1.0
flow,flyingthings_synthetic_30_70,train,middlebury,val,train_to_eval,48.0,0.1875,0.03515625,0.54960125
flow,flyingthings_synthetic_30_70,train,middlebury,val,eval_to_train,64.0,0.25,0.0625,1.0
flow,flyingthings_synthetic_30_70,train,middlebury,val,train_to_eval,64.0,0.25,0.0625,0.6544048125
flow,flyingthings_synthetic_70_30,train,flyingthings,test,eval_to_train,0.5,0.001953125,3.814697265625e-06,0.995372920614631
flow,flyingthings_synthetic_70_30,train,flyingthings,test,train_to_eval,0.5,0.001953125,3.814697265625e-06,0.976937375
flow,flyingthings_synthetic_70_30,train,flyingthings,test,eval_to_train,0.75,0.0029296875,8.58306884765625e-06,0.9973987430947869
flow,flyingthings_synthetic_70_30,train,flyingthings,test,train_to_eval,0.75,0.0029296875,8.58306884765625e-06,0.985618625
flow,flyingthings_synthetic_70_30,train,flyingthings,test,eval_to_train,1.0,0.00390625,1.52587890625e-05,0.997907136615954
flow,flyingthings_synthetic_70_30,train,flyingthings,test,train_to_eval,1.0,0.00390625,1.52587890625e-05,0.9898505
flow,flyingthings_synthetic_70_30,train,flyingthings,test,eval_to_train,1.5,0.005859375,3.4332275390625e-05,0.9983706965326444
flow,flyingthings_synthetic_70_30,train,flyingthings,test,train_to_eval,1.5,0.005859375,3.4332275390625e-05,0.993884125
flow,flyingthings_synthetic_70_30,train,flyingthings,test,eval_to_train,2.0,0.0078125,6.103515625e-05,0.9985961215719751
flow,flyingthings_synthetic_70_30,train,flyingthings,test,train_to_eval,2.0,0.0078125,6.103515625e-05,0.9957604375
flow,flyingthings_synthetic_70_30,train,flyingthings,test,eval_to_train,3.0,0.01171875,0.0001373291015625,0.9988213371084811
flow,flyingthings_synthetic_70_30,train,flyingthings,test,train_to_eval,3.0,0.01171875,0.0001373291015625,0.9975119375
flow,flyingthings_synthetic_70_30,train,flyingthings,test,eval_to_train,4.0,0.015625,0.000244140625,0.9989299992402031
flow,flyingthings_synthetic_70_30,train,flyingthings,test,train_to_eval,4.0,0.015625,0.000244140625,0.9982561875
flow,flyingthings_synthetic_70_30,train,flyingthings,test,eval_to_train,6.0,0.0234375,0.00054931640625,0.9990691091157752
flow,flyingthings_synthetic_70_30,train,flyingthings,test,train_to_eval,6.0,0.0234375,0.00054931640625,0.9988594375
flow,flyingthings_synthetic_70_30,train,flyingthings,test,eval_to_train,8.0,0.03125,0.0009765625,0.9991475330064716
flow,flyingthings_synthetic_70_30,train,flyingthings,test,train_to_eval,8.0,0.03125,0.0009765625,0.9991414375
flow,flyingthings_synthetic_70_30,train,flyingthings,test,eval_to_train,12.0,0.046875,0.002197265625,0.9992562649724686
flow,flyingthings_synthetic_70_30,train,flyingthings,test,train_to_eval,12.0,0.046875,0.002197265625,0.9994063125
flow,flyingthings_synthetic_70_30,train,flyingthings,test,eval_to_train,16.0,0.0625,0.00390625,0.9993307781437715
flow,flyingthings_synthetic_70_30,train,flyingthings,test,train_to_eval,16.0,0.0625,0.00390625,0.9995601875
flow,flyingthings_synthetic_70_30,train,flyingthings,test,eval_to_train,24.0,0.09375,0.0087890625,0.9994440493376359
flow,flyingthings_synthetic_70_30,train,flyingthings,test,train_to_eval,24.0,0.09375,0.0087890625,0.9997373125
flow,flyingthings_synthetic_70_30,train,flyingthings,test,eval_to_train,32.0,0.125,0.015625,0.9995312723469679
flow,flyingthings_synthetic_70_30,train,flyingthings,test,train_to_eval,32.0,0.125,0.015625,0.9997999375
flow,flyingthings_synthetic_70_30,train,flyingthings,test,eval_to_train,48.0,0.1875,0.03515625,0.9996427976839602
flow,flyingthings_synthetic_70_30,train,flyingthings,test,train_to_eval,48.0,0.1875,0.03515625,0.999856
flow,flyingthings_synthetic_70_30,train,flyingthings,test,eval_to_train,64.0,0.25,0.0625,0.9997122129531965
flow,flyingthings_synthetic_70_30,train,flyingthings,test,train_to_eval,64.0,0.25,0.0625,0.9999024375
flow,flyingthings_synthetic_70_30,train,kitti2015,val,eval_to_train,0.5,0.001953125,3.814697265625e-06,0.9999461315076812
flow,flyingthings_synthetic_70_30,train,kitti2015,val,train_to_eval,0.5,0.001953125,3.814697265625e-06,0.6474834375
flow,flyingthings_synthetic_70_30,train,kitti2015,val,eval_to_train,0.75,0.0029296875,8.58306884765625e-06,1.0
flow,flyingthings_synthetic_70_30,train,kitti2015,val,train_to_eval,0.75,0.0029296875,8.58306884765625e-06,0.6786725
flow,flyingthings_synthetic_70_30,train,kitti2015,val,eval_to_train,1.0,0.00390625,1.52587890625e-05,1.0
flow,flyingthings_synthetic_70_30,train,kitti2015,val,train_to_eval,1.0,0.00390625,1.52587890625e-05,0.69683425
flow,flyingthings_synthetic_70_30,train,kitti2015,val,eval_to_train,1.5,0.005859375,3.4332275390625e-05,1.0
flow,flyingthings_synthetic_70_30,train,kitti2015,val,train_to_eval,1.5,0.005859375,3.4332275390625e-05,0.7189938125
flow,flyingthings_synthetic_70_30,train,kitti2015,val,eval_to_train,2.0,0.0078125,6.103515625e-05,1.0
flow,flyingthings_synthetic_70_30,train,kitti2015,val,train_to_eval,2.0,0.0078125,6.103515625e-05,0.7352573125
flow,flyingthings_synthetic_70_30,train,kitti2015,val,eval_to_train,3.0,0.01171875,0.0001373291015625,1.0
flow,flyingthings_synthetic_70_30,train,kitti2015,val,train_to_eval,3.0,0.01171875,0.0001373291015625,0.759166125
flow,flyingthings_synthetic_70_30,train,kitti2015,val,eval_to_train,4.0,0.015625,0.000244140625,1.0
flow,flyingthings_synthetic_70_30,train,kitti2015,val,train_to_eval,4.0,0.015625,0.000244140625,0.7774141875
flow,flyingthings_synthetic_70_30,train,kitti2015,val,eval_to_train,6.0,0.0234375,0.00054931640625,1.0
flow,flyingthings_synthetic_70_30,train,kitti2015,val,train_to_eval,6.0,0.0234375,0.00054931640625,0.80458875
flow,flyingthings_synthetic_70_30,train,kitti2015,val,eval_to_train,8.0,0.03125,0.0009765625,1.0
flow,flyingthings_synthetic_70_30,train,kitti2015,val,train_to_eval,8.0,0.03125,0.0009765625,0.8238045
flow,flyingthings_synthetic_70_30,train,kitti2015,val,eval_to_train,12.0,0.046875,0.002197265625,1.0
flow,flyingthings_synthetic_70_30,train,kitti2015,val,train_to_eval,12.0,0.046875,0.002197265625,0.8513038125
flow,flyingthings_synthetic_70_30,train,kitti2015,val,eval_to_train,16.0,0.0625,0.00390625,1.0
flow,flyingthings_synthetic_70_30,train,kitti2015,val,train_to_eval,16.0,0.0625,0.00390625,0.8699636875
flow,flyingthings_synthetic_70_30,train,kitti2015,val,eval_to_train,24.0,0.09375,0.0087890625,1.0
flow,flyingthings_synthetic_70_30,train,kitti2015,val,train_to_eval,24.0,0.09375,0.0087890625,0.8961321875
flow,flyingthings_synthetic_70_30,train,kitti2015,val,eval_to_train,32.0,0.125,0.015625,1.0
flow,flyingthings_synthetic_70_30,train,kitti2015,val,train_to_eval,32.0,0.125,0.015625,0.9151464375
flow,flyingthings_synthetic_70_30,train,kitti2015,val,eval_to_train,48.0,0.1875,0.03515625,1.0
flow,flyingthings_synthetic_70_30,train,kitti2015,val,train_to_eval,48.0,0.1875,0.03515625,0.9407920625
flow,flyingthings_synthetic_70_30,train,kitti2015,val,eval_to_train,64.0,0.25,0.0625,1.0
flow,flyingthings_synthetic_70_30,train,kitti2015,val,train_to_eval,64.0,0.25,0.0625,0.9576066875
flow,flyingthings_synthetic_70_30,train,kitti2012,val,eval_to_train,0.5,0.001953125,3.814697265625e-06,0.9999974830863402
flow,flyingthings_synthetic_70_30,train,kitti2012,val,train_to_eval,0.5,0.001953125,3.814697265625e-06,0.5374066875
flow,flyingthings_synthetic_70_30,train,kitti2012,val,eval_to_train,0.75,0.0029296875,8.58306884765625e-06,1.0
flow,flyingthings_synthetic_70_30,train,kitti2012,val,train_to_eval,0.75,0.0029296875,8.58306884765625e-06,0.564438375
flow,flyingthings_synthetic_70_30,train,kitti2012,val,eval_to_train,1.0,0.00390625,1.52587890625e-05,1.0
flow,flyingthings_synthetic_70_30,train,kitti2012,val,train_to_eval,1.0,0.00390625,1.52587890625e-05,0.583670875
flow,flyingthings_synthetic_70_30,train,kitti2012,val,eval_to_train,1.5,0.005859375,3.4332275390625e-05,1.0
flow,flyingthings_synthetic_70_30,train,kitti2012,val,train_to_eval,1.5,0.005859375,3.4332275390625e-05,0.60991725
flow,flyingthings_synthetic_70_30,train,kitti2012,val,eval_to_train,2.0,0.0078125,6.103515625e-05,1.0
flow,flyingthings_synthetic_70_30,train,kitti2012,val,train_to_eval,2.0,0.0078125,6.103515625e-05,0.6293620625
flow,flyingthings_synthetic_70_30,train,kitti2012,val,eval_to_train,3.0,0.01171875,0.0001373291015625,1.0
flow,flyingthings_synthetic_70_30,train,kitti2012,val,train_to_eval,3.0,0.01171875,0.0001373291015625,0.65826925
flow,flyingthings_synthetic_70_30,train,kitti2012,val,eval_to_train,4.0,0.015625,0.000244140625,1.0
flow,flyingthings_synthetic_70_30,train,kitti2012,val,train_to_eval,4.0,0.015625,0.000244140625,0.680301625
flow,flyingthings_synthetic_70_30,train,kitti2012,val,eval_to_train,6.0,0.0234375,0.00054931640625,1.0
flow,flyingthings_synthetic_70_30,train,kitti2012,val,train_to_eval,6.0,0.0234375,0.00054931640625,0.7158746875
flow,flyingthings_synthetic_70_30,train,kitti2012,val,eval_to_train,8.0,0.03125,0.0009765625,1.0
flow,flyingthings_synthetic_70_30,train,kitti2012,val,train_to_eval,8.0,0.03125,0.0009765625,0.7420871875
flow,flyingthings_synthetic_70_30,train,kitti2012,val,eval_to_train,12.0,0.046875,0.002197265625,1.0
flow,flyingthings_synthetic_70_30,train,kitti2012,val,train_to_eval,12.0,0.046875,0.002197265625,0.7818413125
flow,flyingthings_synthetic_70_30,train,kitti2012,val,eval_to_train,16.0,0.0625,0.00390625,1.0
flow,flyingthings_synthetic_70_30,train,kitti2012,val,train_to_eval,16.0,0.0625,0.00390625,0.810543
flow,flyingthings_synthetic_70_30,train,kitti2012,val,eval_to_train,24.0,0.09375,0.0087890625,1.0
flow,flyingthings_synthetic_70_30,train,kitti2012,val,train_to_eval,24.0,0.09375,0.0087890625,0.8508103125
flow,flyingthings_synthetic_70_30,train,kitti2012,val,eval_to_train,32.0,0.125,0.015625,1.0
flow,flyingthings_synthetic_70_30,train,kitti2012,val,train_to_eval,32.0,0.125,0.015625,0.8788860625
flow,flyingthings_synthetic_70_30,train,kitti2012,val,eval_to_train,48.0,0.1875,0.03515625,1.0
flow,flyingthings_synthetic_70_30,train,kitti2012,val,train_to_eval,48.0,0.1875,0.03515625,0.9173545
flow,flyingthings_synthetic_70_30,train,kitti2012,val,eval_to_train,64.0,0.25,0.0625,1.0
flow,flyingthings_synthetic_70_30,train,kitti2012,val,train_to_eval,64.0,0.25,0.0625,0.941838875
flow,flyingthings_synthetic_70_30,train,spair,test,eval_to_train,0.5,0.001953125,3.814697265625e-06,0.7850511729010053
flow,flyingthings_synthetic_70_30,train,spair,test,train_to_eval,0.5,0.001953125,3.814697265625e-06,0.500978625
flow,flyingthings_synthetic_70_30,train,spair,test,eval_to_train,0.75,0.0029296875,8.58306884765625e-06,0.858232949913957
flow,flyingthings_synthetic_70_30,train,spair,test,train_to_eval,0.75,0.0029296875,8.58306884765625e-06,0.773375625
flow,flyingthings_synthetic_70_30,train,spair,test,eval_to_train,1.0,0.00390625,1.52587890625e-05,0.8879404039489177
flow,flyingthings_synthetic_70_30,train,spair,test,train_to_eval,1.0,0.00390625,1.52587890625e-05,0.911627125
flow,flyingthings_synthetic_70_30,train,spair,test,eval_to_train,1.5,0.005859375,3.4332275390625e-05,0.920829182139299
flow,flyingthings_synthetic_70_30,train,spair,test,train_to_eval,1.5,0.005859375,3.4332275390625e-05,0.982309375
flow,flyingthings_synthetic_70_30,train,spair,test,eval_to_train,2.0,0.0078125,6.103515625e-05,0.9387623403677203
flow,flyingthings_synthetic_70_30,train,spair,test,train_to_eval,2.0,0.0078125,6.103515625e-05,0.991744125
flow,flyingthings_synthetic_70_30,train,spair,test,eval_to_train,3.0,0.01171875,0.0001373291015625,0.9566049270899375
flow,flyingthings_synthetic_70_30,train,spair,test,train_to_eval,3.0,0.01171875,0.0001373291015625,0.996464875
flow,flyingthings_synthetic_70_30,train,spair,test,eval_to_train,4.0,0.015625,0.000244140625,0.9651186486731275
flow,flyingthings_synthetic_70_30,train,spair,test,train_to_eval,4.0,0.015625,0.000244140625,0.997851875
flow,flyingthings_synthetic_70_30,train,spair,test,eval_to_train,6.0,0.0234375,0.00054931640625,0.9735531201883887
flow,flyingthings_synthetic_70_30,train,spair,test,train_to_eval,6.0,0.0234375,0.00054931640625,0.998794375
flow,flyingthings_synthetic_70_30,train,spair,test,eval_to_train,8.0,0.03125,0.0009765625,0.9776967665972285
flow,flyingthings_synthetic_70_30,train,spair,test,train_to_eval,8.0,0.03125,0.0009765625,0.99914975
flow,flyingthings_synthetic_70_30,train,spair,test,eval_to_train,12.0,0.046875,0.002197265625,0.9820894846481297
flow,flyingthings_synthetic_70_30,train,spair,test,train_to_eval,12.0,0.046875,0.002197265625,0.9994195
flow,flyingthings_synthetic_70_30,train,spair,test,eval_to_train,16.0,0.0625,0.00390625,0.9851915587356218
flow,flyingthings_synthetic_70_30,train,spair,test,train_to_eval,16.0,0.0625,0.00390625,0.99953275
flow,flyingthings_synthetic_70_30,train,spair,test,eval_to_train,24.0,0.09375,0.0087890625,0.9891314192555022
flow,flyingthings_synthetic_70_30,train,spair,test,train_to_eval,24.0,0.09375,0.0087890625,0.9996404375
flow,flyingthings_synthetic_70_30,train,spair,test,eval_to_train,32.0,0.125,0.015625,0.9919051716330043
flow,flyingthings_synthetic_70_30,train,spair,test,train_to_eval,32.0,0.125,0.015625,0.999691875
flow,flyingthings_synthetic_70_30,train,spair,test,eval_to_train,48.0,0.1875,0.03515625,0.995086495788425
flow,flyingthings_synthetic_70_30,train,spair,test,train_to_eval,48.0,0.1875,0.03515625,0.9997596875
flow,flyingthings_synthetic_70_30,train,spair,test,eval_to_train,64.0,0.25,0.0625,0.9970903903631917
flow,flyingthings_synthetic_70_30,train,spair,test,train_to_eval,64.0,0.25,0.0625,0.9998176875
flow,flyingthings_synthetic_70_30,train,pfpascal,test,eval_to_train,0.5,0.001953125,3.814697265625e-06,0.987986743993372
flow,flyingthings_synthetic_70_30,train,pfpascal,test,train_to_eval,0.5,0.001953125,3.814697265625e-06,0.0794715625
flow,flyingthings_synthetic_70_30,train,pfpascal,test,eval_to_train,0.75,0.0029296875,8.58306884765625e-06,0.995857497928749
flow,flyingthings_synthetic_70_30,train,pfpascal,test,train_to_eval,0.75,0.0029296875,8.58306884765625e-06,0.16859975
flow,flyingthings_synthetic_70_30,train,pfpascal,test,eval_to_train,1.0,0.00390625,1.52587890625e-05,0.9983429991714996
