dataset1,split1,dataset2,split2,mmd2,mmd,num_vectors1,num_vectors2
synthetic_random_flipping,train,synthetic,val,0.03334960713982582,0.18261874805130449,110583823,110543713
synthetic_random_flipping,train,kitti2012,val,0.3990177810192108,0.6316785424717313,110583823,3152114
synthetic_random_flipping,train,kitti2015,val,0.4164586663246155,0.6453360878833722,110583823,1948559
synthetic_random_flipping,train,spair,test,0.01626015454530716,0.12751531102305777,110583823,11089
synthetic_random_flipping,train,pfpascal,test,0.050601668655872345,0.22494814659354798,110583823,2414
synthetic_random_flipping,train,pfwillow,test,0.07350311428308487,0.2711145777767859,110583823,9000
synthetic_random_flipping,train,flyingthings,test,0.05401972681283951,0.23242144223982328,110583823,42467328
synthetic_random_flipping,train,tss,val,0.09860164672136307,0.31400899146579075,110583823,35627876
synthetic_random_flipping,train,middlebury,val,0.12606175243854523,0.3550517602245414,110583823,11171271
synthetic_random_flipping,train,spair_synthetic_30_70,train,0.034057050943374634,0.18454552539515726,110583823,73733385
synthetic_random_flipping,train,spair_synthetic_50_50,train,0.034671880304813385,0.1862038675882254,110583823,52005543
synthetic_random_flipping,train,spair_synthetic_70_30,train,0.035168472677469254,0.18753259097412708,110583823,31769507
synthetic_random_flipping,train,pointodyssey_synthetic_30_70,train,0.03536061942577362,0.18804419540569078,110583823,78297005
synthetic_random_flipping,train,pointodyssey_synthetic_70_30,train,0.040613919496536255,0.20152895448678398,110583823,34185641
synthetic_random_flipping,train,flyingthings_synthetic_30_70,train,0.05205802619457245,0.22816228039396094,110583823,204376608
synthetic_random_flipping,train,flyingthings_synthetic_70_30,train,0.06661723554134369,0.25810314903414816,110583823,326549202
synthetic_random_flipping,train,sintel_synthetic_30_70,train,0.07326728105545044,0.2706792955795667,110583823,200714721
synthetic_random_flipping,train,sintel_synthetic_70_30,train,0.09931313246488571,0.3151398617517081,110583823,308354615
spair,train,flyingthings,train,0.12682713568210602,0.35612797655071415,12928,47185920
spair,train,pointodyssey,test,0.40008431673049927,0.6325221867496027,12928,4013037
spair,train,synthetic,val,0.06759466975927353,0.25998974933499497,12928,110543713
spair,train,kitti2012,val,0.41170841455459595,0.6416450845713664,12928,3152114
spair,train,kitti2015,val,0.40342241525650024,0.6351554260623932,12928,1948559
spair,train,spair,test,0.01272501703351736,0.11280521722649782,12928,11089
spair,train,pfpascal,test,0.07764994353055954,0.27865739453773614,12928,2414
spair,train,pfwillow,test,0.08487465977668762,0.29133255873089026,12928,9000
spair,train,flyingthings,test,0.10474275052547455,0.3236398469371078,12928,42467328
spair,train,tss,val,0.10084813833236694,0.3175659590264154,12928,35627876
spair,train,middlebury,val,0.1863647997379303,0.43169989545740023,12928,11171271
spair,train,spair_synthetic_30_70,train,0.06799159944057465,0.2607519883731947,12928,73733385
spair,train,spair_synthetic_50_50,train,0.07030969858169556,0.265159760487325,12928,52005543
spair,train,spair_synthetic_70_30,train,0.07066910713911057,0.2658366173782509,12928,31769507
spair,train,pointodyssey_synthetic_30_70,train,0.07140329480171204,0.2672139494893783,12928,78297005
spair,train,pointodyssey_synthetic_70_30,train,0.07820610702037811,0.2796535481991568,12928,34185641
spair,train,flyingthings_synthetic_30_70,train,0.0992654412984848,0.3150641859978452,12928,204376608
spair,train,flyingthings_synthetic_70_30,train,0.1199665516614914,0.34636187963095966,12928,326549202
spair,train,sintel_synthetic_30_70,train,0.12574975192546844,0.3546121147471818,12928,200714721
spair,train,sintel_synthetic_70_30,train,0.15937457978725433,0.39921745927157837,12928,308354615
flyingthings,train,pointodyssey,test,0.20212101936340332,0.4495787132009292,47185920,4013037
flyingthings,train,synthetic,val,0.01850956305861473,0.13604985504812098,47185920,110543713
flyingthings,train,kitti2012,val,0.31405115127563477,0.5604026688691219,47185920,3152114
flyingthings,train,kitti2015,val,0.3232436180114746,0.5685451767550883,47185920,1948559
flyingthings,train,spair,test,0.11287564784288406,0.3359697126868493,47185920,11089
flyingthings,train,pfpascal,test,0.028744442388415337,0.1695418602835752,47185920,2414
flyingthings,train,pfwillow,test,0.07478519529104233,0.2734688195956576,47185920,9000
flyingthings,train,flyingthings,test,0.004308364354074001,0.06563813186002479,47185920,42467328
flyingthings,train,tss,val,0.08238645642995834,0.2870304102877574,47185920,35627876
flyingthings,train,middlebury,val,0.03329506888985634,0.18246936425015664,47185920,11171271
flyingthings,train,spair_synthetic_30_70,train,0.018152955919504166,0.13473290585266898,47185920,73733385
flyingthings,train,spair_synthetic_50_50,train,0.016597550362348557,0.1288314804787578,47185920,52005543
flyingthings,train,spair_synthetic_70_30,train,0.016266806051135063,0.12754138956093847,47185920,31769507
flyingthings,train,pointodyssey_synthetic_30_70,train,0.016756746917963028,0.12944785404927742,47185920,78297005
flyingthings,train,pointodyssey_synthetic_70_30,train,0.01898443140089512,0.13778400270312632,47185920,34185641
flyingthings,train,flyingthings_synthetic_30_70,train,0.0030478178523480892,0.055207045314416975,47185920,204376608
flyingthings,train,flyingthings_synthetic_70_30,train,0.0001679393753875047,0.012959142540596762,47185920,326549202
flyingthings,train,sintel_synthetic_30_70,train,0.0030743563547730446,0.055446878674755395,47185920,200714721
flyingthings,train,sintel_synthetic_70_30,train,0.006909274496138096,0.08312204578893674,47185920,308354615
pointodyssey,test,synthetic,val,0.22725698351860046,0.4767147821481944,4013037,110543713
pointodyssey,test,kitti2012,val,0.6768746376037598,0.8227239133535379,4013037,3152114
pointodyssey,test,kitti2015,val,0.6560554504394531,0.8099724998044397,4013037,1948559
pointodyssey,test,spair,test,0.3739597797393799,0.6115225095933754,4013037,11089
pointodyssey,test,pfpascal,test,0.23763321340084076,0.4874763721462208,4013037,2414
pointodyssey,test,pfwillow,test,0.26965299248695374,0.5192812267807818,4013037,9000
pointodyssey,test,flyingthings,test,0.20895077288150787,0.4571113353238004,4013037,42467328
