train_dataset,context_id,benchmark,variant,actual,L,g,g_global_gain,g_variant_gain,g_context_gain,g_shrink_gain,g_benchsim_gain,g_profilesim_gain,gain_global,gain_variant,gain_context,gain_shrink,gain_benchsim,gain_profilesim
spair,flyingthings|catspp|False|True,flyingthings,catspp|False|True,3.963,4.705992343918555,-0.945095218038522,-2.0659648127517602,-1.8775974675072602,-1.8775974675072602,-1.8775974675072602,-6.09265803119757,-6.947699284609423,2.1859858914951698,1.986675449912952,1.986675449912952,1.986675449912952,6.446607616788548,7.351322017086151
spair,flyingthings|catspp|True|False,flyingthings,catspp|True|False,63.3569,52.08114449279746,-0.11239642220305965,-0.24569699319042285,-0.2260349578989236,-0.2260349578989236,-0.2260349578989236,-0.8465089900810544,-1.0831094389133238,2.1859858914951698,2.0110511835560057,2.0110511835560057,2.0110511835560057,7.531458506318992,9.636511711703218
spair,flyingthings|catspp|True|True,flyingthings,catspp|True|True,68.3472,47.52023564659804,-0.11239642220305965,-0.24569699319042285,-0.20306683393831965,-0.20306683393831965,-0.20306683393831965,-0.8445979861379981,-1.0810634607873857,2.1859858914951698,1.8067019390657417,1.8067019390657417,1.8067019390657417,7.514456150678135,9.618308479911356
spair,flyingthings|glunet|False|False,flyingthings,glunet|False|False,4.0965,7.2988867011815515,-0.945095218038522,-2.0659648127517602,-1.8858511772739537,-1.8858511772739537,-1.8858511772739537,-6.071182456333459,-6.907539330763932,2.1859858914951698,1.995408654365963,1.995408654365963,1.995408654365963,6.423884430326256,7.3088289930193895
spair,flyingthings|glunet|False|True,flyingthings,glunet|False|True,3.3265,5.333078353237567,-0.945095218038522,-2.0659648127517602,-1.7548656217446321,-1.7548656217446321,-1.7548656217446321,-5.683706067541741,-6.636062274068121,2.1859858914951698,1.8568135657132316,1.8568135657132316,1.8568135657132316,6.013897815860151,7.021580627442806
spair,flyingthings|glunet|True|False,flyingthings,glunet|True|False,66.6096,76.07314489574101,-0.11239642220305965,-0.24569699319042285,-0.4376462606903779,-0.4376462606903779,-0.4376462606903779,-1.016988493664369,-1.0851984682401792,2.1859858914951698,3.8937739486022918,3.8937739486022918,3.8937739486022918,9.048228348648312,9.655097973489035
spair,flyingthings|glunet|True|True,flyingthings,glunet|True|True,39.6279,47.42390050784262,-0.11239642220305965,-0.24569699319042285,-0.31747437836263875,-0.31747437836263875,-0.31747437836263875,-0.9851419180234466,-1.0826868046272609,2.1859858914951698,2.824595055072816,2.824595055072816,2.824595055072816,8.764886806126727,9.632751500499168
spair,flyingthings|raft|True|False,flyingthings,raft|True|False,3.4438,8.260100227165836,-0.9094313755106186,-1.988004156149258,-2.1309111942978327,-2.1309111942978327,-2.1309111942978327,-5.0795087754332044,-5.82704133966924,2.1859858914951698,2.3431247828912762,2.3431247828912762,2.3431247828912762,5.5853678597587555,6.407345838928781
synthetic,flyingthings|catspp|False|False,flyingthings,catspp|False|False,58.1203,33.85016349300163,0.12378518223761663,0.27059266194758846,0.23621843624619274,0.23621843624619274,0.23621843624619274,0.7228688056381956,0.8088613095726727,2.1859858914951698,1.9082933189269011,1.9082933189269011,1.9082933189269011,5.839703852845528,6.534395272125477
synthetic,flyingthings|catspp|False|True,flyingthings,catspp|False|True,57.0993,36.05339552224182,0.12378518223761663,0.27059266194758846,0.24592098261447376,0.24592098261447376,0.24592098261447376,0.7979944986585779,0.9099847355724127,2.1859858914951698,1.986675449912952,1.986675449912952,1.986675449912952,6.446607616788548,7.351322017086151
synthetic,flyingthings|catspp|True|False,flyingthings,catspp|True|False,83.7548,57.414268501016146,0.1533436756923359,0.33520711161345706,0.3083819804919004,0.3083819804919004,0.3083819804919004,1.154901530683264,1.4776981267248148,2.1859858914951698,2.0110511835560057,2.0110511835560057,2.0110511835560057,7.531458506318992,9.636511711703218
synthetic,flyingthings|catspp|True|True,flyingthings,catspp|True|True,82.2555,53.00101321778389,0.1533436756923359,0.33520711161345706,0.27704631621681153,0.27704631621681153,0.27704631621681153,1.1522943269738666,1.474906776252371,2.1859858914951698,1.8067019390657417,1.8067019390657417,1.8067019390657417,7.514456150678135,9.618308479911356
synthetic,flyingthings|glunet|False|False,flyingthings,glunet|False|False,69.5375,66.82703939199494,0.12378518223761663,0.27059266194758846,0.2470020239192081,0.2470020239192081,0.2470020239192081,0.7951817048813237,0.9047247288444812,2.1859858914951698,1.995408654365963,1.995408654365963,1.995408654365963,6.423884430326256,7.3088289930193895
