src,bench,variant,actual,L2,L2g
flyingthings,spair,raft|True|False,2.69925,32.16689910529114,36.58648615483015
flyingthings,synthetic,catspp|False|False,20.6718,24.13421744776173,30.02002106533316
flyingthings,synthetic,catspp|False|True,22.0954,24.684170901827212,30.22514526485633
flyingthings,synthetic,catspp|True|False,38.1694,45.832144990214495,45.304884305554864
flyingthings,synthetic,catspp|True|True,38.2449,47.05752258229108,46.45724921814258
flyingthings,synthetic,glunet|False|False,15.5289,26.045328310968248,30.402258876959444
flyingthings,synthetic,glunet|False|True,15.7001,23.38301226603159,28.11380126058465
flyingthings,synthetic,glunet|True|False,35.4304,30.92974461057262,29.53512618507525
flyingthings,synthetic,glunet|True|True,27.769,36.67073297416267,35.170860519803064
flyingthings,synthetic,raft|True|False,15.92325,21.24632782643955,26.05342251738285
flyingthings,tss,catspp|False|False,33.5001,38.43083917109234,43.606844554810486
flyingthings,tss,catspp|False|True,32.7945,39.865568669281636,44.73516985902226
flyingthings,tss,catspp|True|False,66.7564,58.77932719893365,59.82980484798512
flyingthings,tss,catspp|True|True,66.7002,59.64290240153813,60.46926847864738
flyingthings,tss,glunet|False|False,26.1161,44.32301251593051,48.147046130587604
flyingthings,tss,glunet|False|True,32.7723,40.16051862331202,44.321464928150846
flyingthings,tss,glunet|True|False,58.8215,48.3728988671989,49.87052406285739
flyingthings,tss,glunet|True|True,54.9733,53.936745475641146,55.26434292147413
flyingthings,tss,raft|True|False,24.11475,35.08130215506105,39.34933883783386
imagenet2dwarp,flyingthings,catspp|False|False,57.94145,37.809358151117756,43.7521959889979
imagenet2dwarp,flyingthings,catspp|False|True,60.329,41.59585817545914,47.2159285911945
imagenet2dwarp,flyingthings,catspp|True|False,78.9297,56.322004711653236,57.17720426480253
imagenet2dwarp,flyingthings,catspp|True|True,79.9519,56.727402980028906,57.42902208042798
imagenet2dwarp,flyingthings,glunet|False|False,54.827,53.01086957913802,57.42161888889974
imagenet2dwarp,flyingthings,glunet|False|True,48.8918,49.92737117695121,54.71639735387765
imagenet2dwarp,flyingthings,glunet|True|False,11.3571,62.1842894133449,63.66156586209492
imagenet2dwarp,flyingthings,glunet|True|True,66.7997,62.56115606518463,63.908110293548305
imagenet2dwarp,flyingthings,raft|True|False,4.28145,36.4347942873184,41.96004863282283
imagenet2dwarp,kitti2012,catspp|False|False,69.0475,77.27238861464878,68.60768987749866
imagenet2dwarp,kitti2012,catspp|False|True,72.7553,78.72040653602966,70.35169691847403
imagenet2dwarp,kitti2012,catspp|True|False,92.9336,90.52331092245745,91.6313767944357
imagenet2dwarp,kitti2012,catspp|True|True,93.6996,90.37316061290026,91.2815255366405
imagenet2dwarp,kitti2012,glunet|False|False,83.4869,82.49954583881376,76.03852132610761
imagenet2dwarp,kitti2012,glunet|False|True,82.5947,79.41928761217261,72.59708587465174
imagenet2dwarp,kitti2012,glunet|True|False,22.7606,89.55135123766489,91.485885904463
imagenet2dwarp,kitti2012,glunet|True|True,93.1941,88.63900242802734,90.4033400202317
imagenet2dwarp,kitti2012,raft|True|False,13.823675,78.13661392948556,70.9579588487769
imagenet2dwarp,kitti2015,catspp|False|False,78.94014999999999,77.02988129603288,69.07645846338205
