train_dataset,context_id,benchmark,variant,actual,L,g,g_global_gain,g_variant_gain,g_context_gain,g_shrink_gain,g_benchsim_gain,g_profilesim_gain,gain_global,gain_variant,gain_context,gain_shrink,gain_benchsim,gain_profilesim
pointodyssey,flyingthings|glunet|True|True,flyingthings,glunet|True|True,76.6361,76.43225507586112,0.20088885817581675,0.5450173718895528,0.46631695928400907,0.46631695928400907,0.46631695928400907,1.3577467902188707,1.4233175556971902,2.7130293677738804,2.3212684044223657,2.3212684044223657,2.3212684044223657,6.758696338602206,7.0850995352440655
pointodyssey,flyingthings|raft|True|False,flyingthings,raft|True|False,57.27595,44.643299700210214,0.20088885817581675,0.5450173718895528,0.6977598387706425,0.6977598387706425,0.6977598387706425,1.5825203192843438,1.9479375113685025,2.7130293677738804,3.4733625603066907,3.4733625603066907,3.4733625603066907,7.877591289305508,9.696593076673665
sintel,flyingthings|catspp|False|False,flyingthings,catspp|False|False,70.7445,39.56160370713234,0.18513290492634465,0.5022710080064627,0.5285701692368444,0.5285701692368444,0.5285701692368444,1.4690085961668158,1.7879364465373249,2.7130293677738804,2.8550849426099414,2.8550849426099414,2.8550849426099414,7.9348865440817375,9.657583276450275
sintel,flyingthings|catspp|False|True,flyingthings,catspp|False|True,69.0867,37.515135939639244,0.18513290492634465,0.5022710080064627,0.5502809072190638,0.5502809072190638,0.5502809072190638,1.4776933758953665,1.790177483440369,2.7130293677738804,2.9723560349144504,2.9723560349144504,2.9723560349144504,7.9817975982350005,9.669688293135103
sintel,flyingthings|catspp|True|False,flyingthings,catspp|True|False,82.138,56.89526605662227,0.18513290492634465,0.5022710080064627,0.30596792792336713,0.30596792792336713,0.30596792792336713,1.1294041194000488,1.4461223229815359,2.7130293677738804,1.6526933882720463,1.6526933882720463,1.6526933882720463,6.100504498913273,7.811265769080204
sintel,flyingthings|catspp|True|True,flyingthings,catspp|True|True,82.249,64.6845594484282,0.18513290492634465,0.5022710080064627,0.27487756313273354,0.27487756313273354,0.27487756313273354,1.1343263344579761,1.4426237064503187,2.7130293677738804,1.4847580079948182,1.4847580079948182,1.4847580079948182,6.127091966224315,7.792367904691326
sintel,flyingthings|glunet|False|False,flyingthings,glunet|False|False,64.4604,60.11992446013065,0.18513290492634465,0.5022710080064627,0.5526998809218611,0.5526998809218611,0.5526998809218611,1.4666120109483056,1.783876863655809,2.7130293677738804,2.9854221816578383,2.9854221816578383,2.9854221816578383,7.921941329294211,9.635655338339376
sintel,flyingthings|glunet|False|True,flyingthings,glunet|False|True,61.0606,59.078181121056026,0.18513290492634465,0.5022710080064627,0.5143110081327634,0.5143110081327634,0.5143110081327634,1.4505701481211828,1.7773125682194362,2.7130293677738804,2.778063728527258,2.778063728527258,2.778063728527258,7.835290807424503,9.600198132938832
sintel,flyingthings|glunet|True|False,flyingthings,glunet|True|False,70.575,66.78358643319955,0.18513290492634465,0.5022710080064627,0.5924115490433276,0.5924115490433276,0.5924115490433276,1.5689295140090098,1.795268409384873,2.7130293677738804,3.1999257467440443,3.1999257467440443,3.1999257467440443,8.47461187212079,9.697187056504745
sintel,flyingthings|glunet|True|True,flyingthings,glunet|True|True,69.7732,68.02044001384611,0.18513290492634465,0.5022710080064627,0.4297431628244536,0.4297431628244536,0.4297431628244536,1.251257086680476,1.3116850586520283,2.7130293677738804,2.3212684044223657,2.3212684044223657,2.3212684044223657,6.758696338602206,7.0850995352440655
sintel,flyingthings|raft|True|False,flyingthings,raft|True|False,63.2297,53.845783269912886,0.18513290492634465,0.5022710080064627,0.6430337006519836,0.6430337006519836,0.6430337006519836,1.4584013592115974,1.7951584441732773,2.7130293677738804,3.4733625603066907,3.4733625603066907,3.4733625603066907,7.877591289305508,9.696593076673665
spair,flyingthings|catspp|False|False,flyingthings,catspp|False|False,3.3861,4.018401911580566,-0.5910530973284369,-1.603544410965763,-1.6875067984653884,-1.6875067984653884,-1.6875067984653884,-4.689939268829248,-5.708144508253249,2.7130293677738804,2.8550849426099414,2.8550849426099414,2.8550849426099414,7.9348865440817375,9.657583276450275
spair,flyingthings|catspp|False|True,flyingthings,catspp|False|True,3.963,4.705992343918555,-0.5910530973284369,-1.603544410965763,-1.7568202407990574,-1.7568202407990574,-1.7568202407990574,-4.717666192685476,-5.715299215858029,2.7130293677738804,2.9723560349144504,2.9723560349144504,2.9723560349144504,7.9817975982350005,9.669688293135103
spair,flyingthings|catspp|True|False,flyingthings,catspp|True|False,63.3569,52.08114449279746,-0.5910530973284369,-1.603544410965763,-0.9768295460724219,-0.9768295460724219,-0.9768295460724219,-3.6057220793487543,-4.616872826870449,2.7130293677738804,1.6526933882720463,1.6526933882720463,1.6526933882720463,6.100504498913273,7.811265769080204
spair,flyingthings|catspp|True|True,flyingthings,catspp|True|True,68.3472,47.52023564659804,-0.5910530973284369,-1.603544410965763,-0.8775708194085374,-0.8775708194085374,-0.8775708194085374,-3.621436684253064,-4.60570318559051,2.7130293677738804,1.4847580079948182,1.4847580079948182,1.4847580079948182,6.127091966224315,7.792367904691326
spair,flyingthings|glunet|False|False,flyingthings,glunet|False|False,4.0965,7.2988867011815515,-0.5910530973284369,-1.603544410965763,-1.7645430273018847,-1.7645430273018847,-1.7645430273018847,-4.6822879595334985,-5.695183932514776,2.7130293677738804,2.9854221816578383,2.9854221816578383,2.9854221816578383,7.921941329294211,9.635655338339376
spair,flyingthings|glunet|False|True,flyingthings,glunet|False|True,3.3265,5.333078353237567,-0.5910530973284369,-1.603544410965763,-1.6419831713218218,-1.6419831713218218,-1.6419831713218218,-4.631072900197282,-5.6742268414401735,2.7130293677738804,2.778063728527258,2.778063728527258,2.778063728527258,7.835290807424503,9.600198132938832
